value,parameter,region_2,technology_1,technology_2
8.43,capaConvFix,BG,,openspace_a
9.35,capaConvFix,CH,,openspace_a
18.99,capaConvFix,CZ,,openspace_a
8.71,capaConvFix,DK,,openspace_a
0.86,capaConvFix,EE,,openspace_a
118.5,capaConvFix,ES,,openspace_a
0.96,capaConvFix,FI,,openspace_a
114.19,capaConvFix,FR,,openspace_a
39.0,capaConvFix,GR,,openspace_a
5.83,capaConvFix,HR,,openspace_a
11.66,capaConvFix,HU,,openspace_a
5.43,capaConvFix,IE,,openspace_a
74.1,capaConvFix,IT,,openspace_a
10.0,capaConvFix,LT,,openspace_a
1.07,capaConvFix,LU,,openspace_a
8.0,capaConvFix,LV,,openspace_a
18.06,capaConvFix,NL,,openspace_a
4.0,capaConvFix,NO,,openspace_a
43.79,capaConvFix,NONEU_Balkan,,openspace_a
75.0,capaConvFix,PL,,openspace_a
12.57,capaConvFix,PT,,openspace_a
53.43,capaConvFix,RO,,openspace_a
14.31,capaConvFix,SE,,openspace_a
2.83,capaConvFix,SI,,openspace_a
8.8,capaConvFix,SK,,openspace_a
220.42,capaConvFix,TR,,openspace_a
51.02,capaConvFix,UK,,openspace_a
0.8370459429999999,capaConvFix,DE11,,onshore_a
0.18013705,capaConvFix,DE12,,onshore_a
0.22978510000000002,capaConvFix,DE13,,onshore_a
0.12288682,capaConvFix,DE14,,onshore_a
0.17194183,capaConvFix,DE21,,onshore_a
0.03345739,capaConvFix,DE22,,onshore_a
0.26555175,capaConvFix,DE23,,onshore_a
0.54899266,capaConvFix,DE24,,onshore_a
0.44536802499999995,capaConvFix,DE25,,onshore_a
0.45699511,capaConvFix,DE26,,onshore_a
0.15888123,capaConvFix,DE27,,onshore_a
0.012371199999999999,capaConvFix,DE30,,onshore_a
4.9008666,capaConvFix,DE40,,onshore_a
0.172409,capaConvFix,DE50,,onshore_a
0.141038067,capaConvFix,DE60,,onshore_a
0.40855449999999993,capaConvFix,DE71,,onshore_a
0.77167335,capaConvFix,DE72,,onshore_a
0.56195285,capaConvFix,DE73,,onshore_a
2.50244025,capaConvFix,DE80,,onshore_a
0.6954745,capaConvFix,DE91,,onshore_a
1.428428,capaConvFix,DE92,,onshore_a
5.873176683,capaConvFix,DE93,,onshore_a
16.01672155,capaConvFix,DE94,,onshore_a
0.384526041,capaConvFix,DEA1,,onshore_a
1.0572966,capaConvFix,DEA2,,onshore_a
15.016247320000002,capaConvFix,DEA3,,onshore_a
