timestep_superordinate_expansion,timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,carrier,technology,M,scr,variable
none,2050,2050 < d082,DE,gas < hydrogen,gasStorage,none,none,1577.561410877508
none,2050,2050 < d083,DE,gas < hydrogen,gasStorage,none,none,1506.9266386440117
none,2050,2050 < d084,DE,gas < hydrogen,gasStorage,none,none,2.0888918920461786e-10
none,2050,2050 < d085,DE,gas < hydrogen,gasStorage,none,none,157.17400399056135
none,2050,2050 < d086,DE,gas < hydrogen,gasStorage,none,none,157.17399653893793
none,2050,2050 < d087,DE,gas < hydrogen,gasStorage,none,none,1.3262026429810946e-10
none,2050,2050 < d088,DE,gas < hydrogen,gasStorage,none,none,520.0901820650236
none,2050,2050 < d089,DE,gas < hydrogen,gasStorage,none,none,93.46546069950189
none,2050,2050 < d090,DE,gas < hydrogen,gasStorage,none,none,6.022224612768234e-11
none,2050,2050 < d091,DE,gas < hydrogen,gasStorage,none,none,4.1364476829396675e-10
none,2050,2050 < d092,DE,gas < hydrogen,gasStorage,none,none,1417.3688215201755
none,2050,2050 < d093,DE,gas < hydrogen,gasStorage,none,none,1725.222734179076
none,2050,2050 < d094,DE,gas < hydrogen,gasStorage,none,none,1829.6779124918655
none,2050,2050 < d095,DE,gas < hydrogen,gasStorage,none,none,1829.6778637031596
none,2050,2050 < d096,DE,gas < hydrogen,gasStorage,none,none,3146.9401769711512
none,2050,2050 < d097,DE,gas < hydrogen,gasStorage,none,none,5144.837367826816
none,2050,2050 < d098,DE,gas < hydrogen,gasStorage,none,none,6159.263277927333
none,2050,2050 < d099,DE,gas < hydrogen,gasStorage,none,none,6860.954812011777
none,2050,2050 < d100,DE,gas < hydrogen,gasStorage,none,none,7941.8736812927145
none,2050,2050 < d101,DE,gas < hydrogen,gasStorage,none,none,9362.656976416267
none,2050,2050 < d102,DE,gas < hydrogen,gasStorage,none,none,9931.04804667283
none,2050,2050 < d103,DE,gas < hydrogen,gasStorage,none,none,9931.047423780443
none,2050,2050 < d104,DE,gas < hydrogen,gasStorage,none,none,11131.899565281165
none,2050,2050 < d105,DE,gas < hydrogen,gasStorage,none,none,12038.81777777104
none,2050,2050 < d106,DE,gas < hydrogen,gasStorage,none,none,13887.8035091283
none,2050,2050 < d107,DE,gas < hydrogen,gasStorage,none,none,15202.590358279615
none,2050,2050 < d108,DE,gas < hydrogen,gasStorage,none,none,17018.87470115029
none,2050,2050 < d109,DE,gas < hydrogen,gasStorage,none,none,19017.355667334985
none,2050,2050 < d110,DE,gas < hydrogen,gasStorage,none,none,21015.83528281573
none,2050,2050 < d111,DE,gas < hydrogen,gasStorage,none,none,23014.316945859893
none,2050,2050 < d112,DE,gas < hydrogen,gasStorage,none,none,24031.280555925834
none,2050,2050 < d113,DE,gas < hydrogen,gasStorage,none,none,25286.17449928463
none,2050,2050 < d114,DE,gas < hydrogen,gasStorage,none,none,26899.523599699296
none,2050,2050 < d115,DE,gas < hydrogen,gasStorage,none,none,28031.685659753322
none,2050,2050 < d116,DE,gas < hydrogen,gasStorage,none,none,28700.595637120456
none,2050,2050 < d117,DE,gas < hydrogen,gasStorage,none,none,30050.308901922865
none,2050,2050 < d118,DE,gas < hydrogen,gasStorage,none,none,31162.2808535199
none,2050,2050 < d119,DE,gas < hydrogen,gasStorage,none,none,33028.28990130503
none,2050,2050 < d120,DE,gas < hydrogen,gasStorage,none,none,34373.81961199434
none,2050,2050 < d121,DE,gas < hydrogen,gasStorage,none,none,36001.5887273742
none,2050,2050 < d122,DE,gas < hydrogen,gasStorage,none,none,37408.00212976775
none,2050,2050 < d123,DE,gas < hydrogen,gasStorage,none,none,39406.48305934139
none,2050,2050 < d124,DE,gas < hydrogen,gasStorage,none,none,41390.500139096745
none,2050,2050 < d125,DE,gas < hydrogen,gasStorage,none,none,43388.981820700916
none,2050,2050 < d126,DE,gas < hydrogen,gasStorage,none,none,45286.512670945456
none,2050,2050 < d127,DE,gas < hydrogen,gasStorage,none,none,47284.99338520751
none,2050,2050 < d128,DE,gas < hydrogen,gasStorage,none,none,49283.47383508329
none,2050,2050 < d129,DE,gas < hydrogen,gasStorage,none,none,51281.954267371395
none,2050,2050 < d130,DE,gas < hydrogen,gasStorage,none,none,53280.43572560156
none,2050,2050 < d131,DE,gas < hydrogen,gasStorage,none,none,55278.916202631044
none,2050,2050 < d132,DE,gas < hydrogen,gasStorage,none,none,57277.39543271342
none,2050,2050 < d133,DE,gas < hydrogen,gasStorage,none,none,59275.877698686374
none,2050,2050 < d134,DE,gas < hydrogen,gasStorage,none,none,61274.3575938188
none,2050,2050 < d135,DE,gas < hydrogen,gasStorage,none,none,62838.42341228366
none,2050,2050 < d136,DE,gas < hydrogen,gasStorage,none,none,64482.9093108673
none,2050,2050 < d137,DE,gas < hydrogen,gasStorage,none,none,66050.09390312742
none,2050,2050 < d138,DE,gas < hydrogen,gasStorage,none,none,67696.15405038603
none,2050,2050 < d139,DE,gas < hydrogen,gasStorage,none,none,69059.33805965891
none,2050,2050 < d140,DE,gas < hydrogen,gasStorage,none,none,71045.90888664911
none,2050,2050 < d141,DE,gas < hydrogen,gasStorage,none,none,72797.26110326654
none,2050,2050 < d142,DE,gas < hydrogen,gasStorage,none,none,74309.52465698546
none,2050,2050 < d143,DE,gas < hydrogen,gasStorage,none,none,75586.64620445097
none,2050,2050 < d144,DE,gas < hydrogen,gasStorage,none,none,75859.24569391689
none,2050,2050 < d145,DE,gas < hydrogen,gasStorage,none,none,76967.56629160517
none,2050,2050 < d146,DE,gas < hydrogen,gasStorage,none,none,78927.61358954558
none,2050,2050 < d147,DE,gas < hydrogen,gasStorage,none,none,80130.97029679407
none,2050,2050 < d148,DE,gas < hydrogen,gasStorage,none,none,81319.94748544577
none,2050,2050 < d149,DE,gas < hydrogen,gasStorage,none,none,82118.80673351299
none,2050,2050 < d150,DE,gas < hydrogen,gasStorage,none,none,83625.29153664321
none,2050,2050 < d151,DE,gas < hydrogen,gasStorage,none,none,85388.04565195742
none,2050,2050 < d152,DE,gas < hydrogen,gasStorage,none,none,86641.6855122114
none,2050,2050 < d153,DE,gas < hydrogen,gasStorage,none,none,88319.73270975436
none,2050,2050 < d154,DE,gas < hydrogen,gasStorage,none,none,90284.30238082878
none,2050,2050 < d155,DE,gas < hydrogen,gasStorage,none,none,91377.34806950747
none,2050,2050 < d156,DE,gas < hydrogen,gasStorage,none,none,92842.47716912256
none,2050,2050 < d157,DE,gas < hydrogen,gasStorage,none,none,94840.95618800657
none,2050,2050 < d158,DE,gas < hydrogen,gasStorage,none,none,96839.17274054566
none,2050,2050 < d159,DE,gas < hydrogen,gasStorage,none,none,98802.9615681993
none,2050,2050 < d160,DE,gas < hydrogen,gasStorage,none,none,100756.18291997109
none,2050,2050 < d161,DE,gas < hydrogen,gasStorage,none,none,102619.88240256434
none,2050,2050 < d162,DE,gas < hydrogen,gasStorage,none,none,103398.25728438555
none,2050,2050 < d163,DE,gas < hydrogen,gasStorage,none,none,103576.83118861103
none,2050,2050 < d164,DE,gas < hydrogen,gasStorage,none,none,104803.44818105131
none,2050,2050 < d165,DE,gas < hydrogen,gasStorage,none,none,106252.51975747079
none,2050,2050 < d166,DE,gas < hydrogen,gasStorage,none,none,107574.01428165135
none,2050,2050 < d167,DE,gas < hydrogen,gasStorage,none,none,108606.04346228568
none,2050,2050 < d168,DE,gas < hydrogen,gasStorage,none,none,110298.04344531767
none,2050,2050 < d169,DE,gas < hydrogen,gasStorage,none,none,111979.07420558098
none,2050,2050 < d170,DE,gas < hydrogen,gasStorage,none,none,113946.76178708728
none,2050,2050 < d171,DE,gas < hydrogen,gasStorage,none,none,115945.24215654378
none,2050,2050 < d172,DE,gas < hydrogen,gasStorage,none,none,117943.72223040652
none,2050,2050 < d173,DE,gas < hydrogen,gasStorage,none,none,119942.20352910746
none,2050,2050 < d174,DE,gas < hydrogen,gasStorage,none,none,121940.68408763071
none,2050,2050 < d175,DE,gas < hydrogen,gasStorage,none,none,123919.48950926615
none,2050,2050 < d176,DE,gas < hydrogen,gasStorage,none,none,125112.6787041151
none,2050,2050 < d177,DE,gas < hydrogen,gasStorage,none,none,126996.49339458125
none,2050,2050 < d178,DE,gas < hydrogen,gasStorage,none,none,128895.97598556256
none,2050,2050 < d179,DE,gas < hydrogen,gasStorage,none,none,130894.45566632626
none,2050,2050 < d180,DE,gas < hydrogen,gasStorage,none,none,132892.9376730923
none,2050,2050 < d181,DE,gas < hydrogen,gasStorage,none,none,134553.97877510858
none,2050,2050 < d182,DE,gas < hydrogen,gasStorage,none,none,136552.4593983608
none,2050,2050 < d183,DE,gas < hydrogen,gasStorage,none,none,138451.96073059423
none,2050,2050 < d184,DE,gas < hydrogen,gasStorage,none,none,140450.44157709676
none,2050,2050 < d185,DE,gas < hydrogen,gasStorage,none,none,142448.92294388087
none,2050,2050 < d186,DE,gas < hydrogen,gasStorage,none,none,144447.40262679866
none,2050,2050 < d187,DE,gas < hydrogen,gasStorage,none,none,146445.88434989966
none,2050,2050 < d188,DE,gas < hydrogen,gasStorage,none,none,148444.36447003757
none,2050,2050 < d189,DE,gas < hydrogen,gasStorage,none,none,150442.84551903908
none,2050,2050 < d190,DE,gas < hydrogen,gasStorage,none,none,152441.32618999734
none,2050,2050 < d191,DE,gas < hydrogen,gasStorage,none,none,154439.80734973037
none,2050,2050 < d192,DE,gas < hydrogen,gasStorage,none,none,156411.97277630126
none,2050,2050 < d193,DE,gas < hydrogen,gasStorage,none,none,158189.5490101138
none,2050,2050 < d194,DE,gas < hydrogen,gasStorage,none,none,159901.8853387239
none,2050,2050 < d195,DE,gas < hydrogen,gasStorage,none,none,161900.36686403342
none,2050,2050 < d196,DE,gas < hydrogen,gasStorage,none,none,163898.84627852266
none,2050,2050 < d197,DE,gas < hydrogen,gasStorage,none,none,165617.95338154383
none,2050,2050 < d198,DE,gas < hydrogen,gasStorage,none,none,167616.43419882856
none,2050,2050 < d199,DE,gas < hydrogen,gasStorage,none,none,169614.91479114958
none,2050,2050 < d200,DE,gas < hydrogen,gasStorage,none,none,171613.39440864068
none,2050,2050 < d201,DE,gas < hydrogen,gasStorage,none,none,173611.87538518096
none,2050,2050 < d202,DE,gas < hydrogen,gasStorage,none,none,175478.59137728714
none,2050,2050 < d203,DE,gas < hydrogen,gasStorage,none,none,176825.34281002593
none,2050,2050 < d204,DE,gas < hydrogen,gasStorage,none,none,177336.76666037258
none,2050,2050 < d205,DE,gas < hydrogen,gasStorage,none,none,178757.5958227514
none,2050,2050 < d206,DE,gas < hydrogen,gasStorage,none,none,179676.18234045198
none,2050,2050 < d207,DE,gas < hydrogen,gasStorage,none,none,180624.2375557202
none,2050,2050 < d208,DE,gas < hydrogen,gasStorage,none,none,182155.37235079065
none,2050,2050 < d209,DE,gas < hydrogen,gasStorage,none,none,183690.18358353546
none,2050,2050 < d210,DE,gas < hydrogen,gasStorage,none,none,185688.66372745438
none,2050,2050 < d211,DE,gas < hydrogen,gasStorage,none,none,187687.14428513203
none,2050,2050 < d212,DE,gas < hydrogen,gasStorage,none,none,189063.40431628845
none,2050,2050 < d213,DE,gas < hydrogen,gasStorage,none,none,191028.16658658715
none,2050,2050 < d214,DE,gas < hydrogen,gasStorage,none,none,193026.64815372042
none,2050,2050 < d215,DE,gas < hydrogen,gasStorage,none,none,195025.12868109043
none,2050,2050 < d216,DE,gas < hydrogen,gasStorage,none,none,196950.66965182076
none,2050,2050 < d217,DE,gas < hydrogen,gasStorage,none,none,198354.4642599021
none,2050,2050 < d218,DE,gas < hydrogen,gasStorage,none,none,200276.23612536342
none,2050,2050 < d219,DE,gas < hydrogen,gasStorage,none,none,202211.1211598016
none,2050,2050 < d220,DE,gas < hydrogen,gasStorage,none,none,203846.95423553023
none,2050,2050 < d221,DE,gas < hydrogen,gasStorage,none,none,205649.08909723302
none,2050,2050 < d222,DE,gas < hydrogen,gasStorage,none,none,207240.6741561802
none,2050,2050 < d223,DE,gas < hydrogen,gasStorage,none,none,209239.15496545171
none,2050,2050 < d224,DE,gas < hydrogen,gasStorage,none,none,210974.17260780907
none,2050,2050 < d225,DE,gas < hydrogen,gasStorage,none,none,212972.65389678863
none,2050,2050 < d226,DE,gas < hydrogen,gasStorage,none,none,214454.97637440095
none,2050,2050 < d227,DE,gas < hydrogen,gasStorage,none,none,216044.47660584675
none,2050,2050 < d228,DE,gas < hydrogen,gasStorage,none,none,218039.91881196504
none,2050,2050 < d229,DE,gas < hydrogen,gasStorage,none,none,219613.71387973608
none,2050,2050 < d230,DE,gas < hydrogen,gasStorage,none,none,221180.90050642224
none,2050,2050 < d231,DE,gas < hydrogen,gasStorage,none,none,223055.73363170924
none,2050,2050 < d232,DE,gas < hydrogen,gasStorage,none,none,224339.46637808305
none,2050,2050 < d233,DE,gas < hydrogen,gasStorage,none,none,226080.72030388468
none,2050,2050 < d234,DE,gas < hydrogen,gasStorage,none,none,227899.8656665107
none,2050,2050 < d235,DE,gas < hydrogen,gasStorage,none,none,229697.82583105238
none,2050,2050 < d236,DE,gas < hydrogen,gasStorage,none,none,231642.5517680455
none,2050,2050 < d237,DE,gas < hydrogen,gasStorage,none,none,233456.7219335109
none,2050,2050 < d238,DE,gas < hydrogen,gasStorage,none,none,235335.37473661796
none,2050,2050 < d239,DE,gas < hydrogen,gasStorage,none,none,236753.18726791677
none,2050,2050 < d240,DE,gas < hydrogen,gasStorage,none,none,238139.16316506013
none,2050,2050 < d241,DE,gas < hydrogen,gasStorage,none,none,240137.64345425277
none,2050,2050 < d242,DE,gas < hydrogen,gasStorage,none,none,241627.0319056467
none,2050,2050 < d243,DE,gas < hydrogen,gasStorage,none,none,243625.51268581956
none,2050,2050 < d244,DE,gas < hydrogen,gasStorage,none,none,245218.01772453095
none,2050,2050 < d245,DE,gas < hydrogen,gasStorage,none,none,246630.24482956954
none,2050,2050 < d246,DE,gas < hydrogen,gasStorage,none,none,247843.4727155922
none,2050,2050 < d247,DE,gas < hydrogen,gasStorage,none,none,248563.65838844542
none,2050,2050 < d248,DE,gas < hydrogen,gasStorage,none,none,249812.94252643376
none,2050,2050 < d249,DE,gas < hydrogen,gasStorage,none,none,251620.94481676634
none,2050,2050 < d250,DE,gas < hydrogen,gasStorage,none,none,253468.206966251
none,2050,2050 < d251,DE,gas < hydrogen,gasStorage,none,none,255211.69498085612
none,2050,2050 < d252,DE,gas < hydrogen,gasStorage,none,none,256461.12267101734
none,2050,2050 < d253,DE,gas < hydrogen,gasStorage,none,none,257348.10246750672
none,2050,2050 < d254,DE,gas < hydrogen,gasStorage,none,none,258150.06563690727
none,2050,2050 < d255,DE,gas < hydrogen,gasStorage,none,none,259454.57437581648
none,2050,2050 < d256,DE,gas < hydrogen,gasStorage,none,none,260777.14709024897
none,2050,2050 < d257,DE,gas < hydrogen,gasStorage,none,none,262676.7009227267
none,2050,2050 < d258,DE,gas < hydrogen,gasStorage,none,none,264446.6475199574
none,2050,2050 < d259,DE,gas < hydrogen,gasStorage,none,none,265192.1023714141
none,2050,2050 < d260,DE,gas < hydrogen,gasStorage,none,none,265164.5903895391
none,2050,2050 < d261,DE,gas < hydrogen,gasStorage,none,none,266094.55847353826
none,2050,2050 < d262,DE,gas < hydrogen,gasStorage,none,none,266316.11740625475
none,2050,2050 < d263,DE,gas < hydrogen,gasStorage,none,none,266316.116519192
none,2050,2050 < d264,DE,gas < hydrogen,gasStorage,none,none,266644.1802851388
none,2050,2050 < d265,DE,gas < hydrogen,gasStorage,none,none,267651.06800003396
none,2050,2050 < d266,DE,gas < hydrogen,gasStorage,none,none,268407.04921818996
none,2050,2050 < d267,DE,gas < hydrogen,gasStorage,none,none,269544.1632172821
none,2050,2050 < d268,DE,gas < hydrogen,gasStorage,none,none,270646.8442015139
none,2050,2050 < d269,DE,gas < hydrogen,gasStorage,none,none,271176.15208492486
none,2050,2050 < d270,DE,gas < hydrogen,gasStorage,none,none,271176.1516121633
none,2050,2050 < d271,DE,gas < hydrogen,gasStorage,none,none,272207.93070559565
none,2050,2050 < d272,DE,gas < hydrogen,gasStorage,none,none,273427.57409334043
none,2050,2050 < d273,DE,gas < hydrogen,gasStorage,none,none,273454.95083801984
none,2050,2050 < d274,DE,gas < hydrogen,gasStorage,none,none,273454.95036167325
none,2050,2050 < d275,DE,gas < hydrogen,gasStorage,none,none,272991.12736408913
none,2050,2050 < d276,DE,gas < hydrogen,gasStorage,none,none,272668.4284883322
none,2050,2050 < d277,DE,gas < hydrogen,gasStorage,none,none,272718.89004119043
none,2050,2050 < d278,DE,gas < hydrogen,gasStorage,none,none,273454.9506819494
none,2050,2050 < d279,DE,gas < hydrogen,gasStorage,none,none,272412.27337909566
none,2050,2050 < d280,DE,gas < hydrogen,gasStorage,none,none,271088.62557513325
none,2050,2050 < d281,DE,gas < hydrogen,gasStorage,none,none,269529.16504062153
none,2050,2050 < d282,DE,gas < hydrogen,gasStorage,none,none,267287.3148105698
none,2050,2050 < d283,DE,gas < hydrogen,gasStorage,none,none,265766.82217850455
none,2050,2050 < d284,DE,gas < hydrogen,gasStorage,none,none,263565.6959019728
none,2050,2050 < d285,DE,gas < hydrogen,gasStorage,none,none,262216.1524427137
none,2050,2050 < d286,DE,gas < hydrogen,gasStorage,none,none,262715.7044279559
none,2050,2050 < d287,DE,gas < hydrogen,gasStorage,none,none,261841.11016175
none,2050,2050 < d288,DE,gas < hydrogen,gasStorage,none,none,259750.00337551432
none,2050,2050 < d289,DE,gas < hydrogen,gasStorage,none,none,259230.14852866007
none,2050,2050 < d290,DE,gas < hydrogen,gasStorage,none,none,257321.9477132539
none,2050,2050 < d291,DE,gas < hydrogen,gasStorage,none,none,255737.07851583642
none,2050,2050 < d292,DE,gas < hydrogen,gasStorage,none,none,254822.02592002248
none,2050,2050 < d293,DE,gas < hydrogen,gasStorage,none,none,252838.74788547895
none,2050,2050 < d294,DE,gas < hydrogen,gasStorage,none,none,250754.8582204822
none,2050,2050 < d295,DE,gas < hydrogen,gasStorage,none,none,248768.31805626926
none,2050,2050 < d296,DE,gas < hydrogen,gasStorage,none,none,247306.92343149276
none,2050,2050 < d297,DE,gas < hydrogen,gasStorage,none,none,244977.22123966244
none,2050,2050 < d298,DE,gas < hydrogen,gasStorage,none,none,242584.51834795
none,2050,2050 < d299,DE,gas < hydrogen,gasStorage,none,none,240176.64913139498
none,2050,2050 < d300,DE,gas < hydrogen,gasStorage,none,none,239758.910587468
none,2050,2050 < d301,DE,gas < hydrogen,gasStorage,none,none,239253.0465220003
none,2050,2050 < d302,DE,gas < hydrogen,gasStorage,none,none,238419.56279981136
none,2050,2050 < d303,DE,gas < hydrogen,gasStorage,none,none,236892.25737580127
none,2050,2050 < d304,DE,gas < hydrogen,gasStorage,none,none,234888.0072321423
none,2050,2050 < d305,DE,gas < hydrogen,gasStorage,none,none,233088.5581549668
none,2050,2050 < d306,DE,gas < hydrogen,gasStorage,none,none,231781.59950836806
none,2050,2050 < d307,DE,gas < hydrogen,gasStorage,none,none,230245.5167313903
none,2050,2050 < d308,DE,gas < hydrogen,gasStorage,none,none,228770.8908988407
none,2050,2050 < d309,DE,gas < hydrogen,gasStorage,none,none,226870.6193568144
none,2050,2050 < d310,DE,gas < hydrogen,gasStorage,none,none,224426.61958419543
none,2050,2050 < d311,DE,gas < hydrogen,gasStorage,none,none,222001.6347281407
none,2050,2050 < d312,DE,gas < hydrogen,gasStorage,none,none,219606.2700290728
none,2050,2050 < d313,DE,gas < hydrogen,gasStorage,none,none,217801.13389265185
none,2050,2050 < d314,DE,gas < hydrogen,gasStorage,none,none,215659.5776250741
none,2050,2050 < d315,DE,gas < hydrogen,gasStorage,none,none,213268.81899421688
none,2050,2050 < d316,DE,gas < hydrogen,gasStorage,none,none,211106.6982270627
none,2050,2050 < d317,DE,gas < hydrogen,gasStorage,none,none,209200.77019683237
none,2050,2050 < d318,DE,gas < hydrogen,gasStorage,none,none,207847.5840889729
none,2050,2050 < d319,DE,gas < hydrogen,gasStorage,none,none,205667.57825429444
none,2050,2050 < d320,DE,gas < hydrogen,gasStorage,none,none,203697.5728945711
none,2050,2050 < d321,DE,gas < hydrogen,gasStorage,none,none,202307.94004415988
none,2050,2050 < d322,DE,gas < hydrogen,gasStorage,none,none,200996.24577219615
none,2050,2050 < d323,DE,gas < hydrogen,gasStorage,none,none,198712.16304096545
none,2050,2050 < d324,DE,gas < hydrogen,gasStorage,none,none,197540.08413381528
none,2050,2050 < d325,DE,gas < hydrogen,gasStorage,none,none,195500.717882287
none,2050,2050 < d326,DE,gas < hydrogen,gasStorage,none,none,193082.19242463127
none,2050,2050 < d327,DE,gas < hydrogen,gasStorage,none,none,190691.43449886062
none,2050,2050 < d328,DE,gas < hydrogen,gasStorage,none,none,188875.87771422532
