region_1,region_2,technology_1,technology_2,parameter,value
DE,DE21,gasStorage,,capaStOutResi,17.03986604
DE,DE22,gasStorage,,capaStOutResi,4.51467316
DE,DE23,gasStorage,,capaStOutResi,4.081900032
DE,DE24,gasStorage,,capaStOutResi,3.980844106
DE,DE25,gasStorage,,capaStOutResi,6.466112577
DE,DE26,gasStorage,,capaStOutResi,4.89653004
DE,DE27,gasStorage,,capaStOutResi,6.866008428
DE,DE30,gasStorage,,capaStOutResi,13.0809816
DE,DE40,gasStorage,,capaStOutResi,9.265930135
DE,DE50,gasStorage,,capaStOutResi,2.495251159
DE,DE60,gasStorage,,capaStOutResi,6.645544702
DE,DE71,gasStorage,,capaStOutResi,14.5662051
DE,DE72,gasStorage,,capaStOutResi,3.879301863
DE,DE73,gasStorage,,capaStOutResi,4.527837651
DE,DE80,gasStorage,,capaStOutResi,6.028589362
DE,DE91,gasStorage,,capaStOutResi,5.955513631
DE,DE92,gasStorage,,capaStOutResi,7.948504874
DE,DE93,gasStorage,,capaStOutResi,6.324816748
DE,DE94,gasStorage,,capaStOutResi,9.277183283
DE,DEA1,gasStorage,,capaStOutResi,19.25773933
DE,DEA2,gasStorage,,capaStOutResi,16.44326062
DE,DEA3,gasStorage,,capaStOutResi,9.728843623
DE,DEA4,gasStorage,,capaStOutResi,7.651568752
DE,DEA5,gasStorage,,capaStOutResi,13.41244247
DE,DEB1,gasStorage,,capaStOutResi,5.568902911
DE,DEB2,gasStorage,,capaStOutResi,1.967370997
DE,DEB3,gasStorage,,capaStOutResi,7.586986602
DE,DEC0_,gasStorage,,capaStOutResi,3.728562437
DE,DED2,gasStorage,,capaStOutResi,6.004563786
DE,DED4,gasStorage,,capaStOutResi,5.516648336
DE,DED5,gasStorage,,capaStOutResi,3.766762833
DE,DEE0,gasStorage,,capaStOutResi,8.427791025
DE,DEF0,gasStorage,,capaStOutResi,10.67207246
DE,DEG0,gasStorage,,capaStOutResi,8.130764418
DE,DE11,gasStorage,,capaStSizeResi,13499.00804
DE,DE12,gasStorage,,capaStSizeResi,9164.608824
DE,DE13,gasStorage,,capaStSizeResi,7380.887549
DE,DE14,gasStorage,,capaStSizeResi,6046.730414
DE,DE21,gasStorage,,capaStSizeResi,15222.26766
DE,DE22,gasStorage,,capaStSizeResi,4033.104667
