carrier_1,region_2,parameter,timestep_2,value
heatResidental,DE12,dem,d116,0.6047866630416665
heatResidental,DE12,dem,d117,0.5127107779166666
heatResidental,DE12,dem,d118,0.6124019330416668
heatResidental,DE12,dem,d119,0.5963231010416669
heatResidental,DE12,dem,d120,0.4416781972083333
heatResidental,DE12,dem,d121,0.24324445941666661
heatResidental,DE12,dem,d122,0.20083207299999997
heatResidental,DE12,dem,d123,0.20366998974999995
heatResidental,DE12,dem,d124,0.22725793770833336
heatResidental,DE12,dem,d125,0.3298185918333334
heatResidental,DE12,dem,d126,0.2388452804999999
heatResidental,DE12,dem,d127,0.12978630058333332
heatResidental,DE12,dem,d128,0.07577138329166667
heatResidental,DE12,dem,d129,0.06562296945833333
heatResidental,DE12,dem,d130,0.06237799604166667
heatResidental,DE12,dem,d131,0.0590114595
heatResidental,DE12,dem,d132,0.04968016258333333
heatResidental,DE12,dem,d133,0.08885057233333334
heatResidental,DE12,dem,d134,0.15779650420833333
heatResidental,DE12,dem,d135,0.142231690375
heatResidental,DE12,dem,d136,0.3965903261666666
heatResidental,DE12,dem,d137,0.45292663149999995
heatResidental,DE12,dem,d138,0.34091148508333324
heatResidental,DE12,dem,d139,0.23339846899999997
heatResidental,DE12,dem,d140,0.21589033495833332
heatResidental,DE12,dem,d141,0.146092933375
heatResidental,DE12,dem,d142,0.14018533491666665
heatResidental,DE12,dem,d143,0.065641012
heatResidental,DE12,dem,d144,0.13894653741666665
heatResidental,DE12,dem,d145,0.26739382979166665
heatResidental,DE12,dem,d146,0.14789635337499998
heatResidental,DE12,dem,d147,0.13203055991666665
heatResidental,DE12,dem,d148,0.06077756741666667
heatResidental,DE12,dem,d149,0.000484519625
heatResidental,DE12,dem,d150,0.019726142416666665
heatResidental,DE12,dem,d151,0.014274066666666667
heatResidental,DE12,dem,d152,0.09534101249999999
heatResidental,DE12,dem,d153,0.07263972070833334
heatResidental,DE12,dem,d154,0.052556856291666676
heatResidental,DE12,dem,d155,0.067782155375
heatResidental,DE12,dem,d156,0.03760611991666666
heatResidental,DE12,dem,d157,0.05084251320833333
heatResidental,DE12,dem,d158,0.04134287758333333
heatResidental,DE12,dem,d159,0.03411711779166667
heatResidental,DE12,dem,d160,0.021586530875
heatResidental,DE12,dem,d161,0.03771381741666666
heatResidental,DE12,dem,d162,0.06666105904166668
heatResidental,DE12,dem,d163,0.07310351875
heatResidental,DE12,dem,d164,0.032955290166666665
heatResidental,DE12,dem,d165,0.033584751125
heatResidental,DE12,dem,d166,0.03642193720833334
heatResidental,DE12,dem,d167,0.0436622405
heatResidental,DE12,dem,d168,0.030960003666666663
