region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,rooftop,rooftop_a,avaConv,d134,0.17021970225168637
DE11,rooftop,rooftop_a,avaConv,d135,0.21683100248757547
DE11,rooftop,rooftop_a,avaConv,d136,0.0794699165661849
DE11,rooftop,rooftop_a,avaConv,d137,0.23318538927350232
DE11,rooftop,rooftop_a,avaConv,d138,0.2122306667974495
DE11,rooftop,rooftop_a,avaConv,d139,0.1633876116038316
DE11,rooftop,rooftop_a,avaConv,d140,0.22983394140924884
DE11,rooftop,rooftop_a,avaConv,d141,0.236380305414584
DE11,rooftop,rooftop_a,avaConv,d142,0.19960800373828666
DE11,rooftop,rooftop_a,avaConv,d143,0.1402115625821718
DE11,rooftop,rooftop_a,avaConv,d144,0.05726996807617629
DE11,rooftop,rooftop_a,avaConv,d145,0.18481105507002074
DE11,rooftop,rooftop_a,avaConv,d146,0.23339238996307787
DE11,rooftop,rooftop_a,avaConv,d147,0.16290240337519526
DE11,rooftop,rooftop_a,avaConv,d148,0.14488953175124428
DE11,rooftop,rooftop_a,avaConv,d149,0.10295292714180769
DE11,rooftop,rooftop_a,avaConv,d150,0.16386070679955497
DE11,rooftop,rooftop_a,avaConv,d151,0.20466984172589694
DE11,rooftop,rooftop_a,avaConv,d152,0.17247551787247736
DE11,rooftop,rooftop_a,avaConv,d153,0.1404615121713345
DE11,rooftop,rooftop_a,avaConv,d154,0.14727312374649618
DE11,rooftop,rooftop_a,avaConv,d155,0.14302954279225674
DE11,rooftop,rooftop_a,avaConv,d156,0.12712688281684012
DE11,rooftop,rooftop_a,avaConv,d157,0.2323043539162558
DE11,rooftop,rooftop_a,avaConv,d158,0.21511524200965204
DE11,rooftop,rooftop_a,avaConv,d159,0.07811089403622977
DE11,rooftop,rooftop_a,avaConv,d160,0.18509270535356107
DE11,rooftop,rooftop_a,avaConv,d161,0.25373511453034453
DE11,rooftop,rooftop_a,avaConv,d162,0.10248011567572936
DE11,rooftop,rooftop_a,avaConv,d163,0.1273501652270887
DE11,rooftop,rooftop_a,avaConv,d164,0.14708850511120164
DE11,rooftop,rooftop_a,avaConv,d165,0.15346878382869067
DE11,rooftop,rooftop_a,avaConv,d166,0.16922208431787147
DE11,rooftop,rooftop_a,avaConv,d167,0.10026542001804258
DE11,rooftop,rooftop_a,avaConv,d168,0.13555863851075922
DE11,rooftop,rooftop_a,avaConv,d169,0.1539013961395135
DE11,rooftop,rooftop_a,avaConv,d170,0.22036301026369834
DE11,rooftop,rooftop_a,avaConv,d171,0.24353254222203036
DE11,rooftop,rooftop_a,avaConv,d172,0.19402008174471605
DE11,rooftop,rooftop_a,avaConv,d173,0.2426660860584019
DE11,rooftop,rooftop_a,avaConv,d174,0.24909282366727037
DE11,rooftop,rooftop_a,avaConv,d175,0.223428166734383
DE11,rooftop,rooftop_a,avaConv,d176,0.12448760715705785
DE11,rooftop,rooftop_a,avaConv,d177,0.21837703507723635
DE11,rooftop,rooftop_a,avaConv,d178,0.24274290763335296
DE11,rooftop,rooftop_a,avaConv,d179,0.18638944839046886
DE11,rooftop,rooftop_a,avaConv,d180,0.2111012020006673
