technology_1,region_1,parameter,timestep_2,value
rooftop,UK,avaConv,d016,0.0191429
rooftop,EE,avaConv,d016,0.011361379166666666
rooftop,LT,avaConv,d016,0.03381842916666667
rooftop,LV,avaConv,d016,0.020309129166666665
rooftop,NONEU_Balkan,avaConv,d016,0.04865486404166666
rooftop,TR,avaConv,d016,0.0634955125
rooftop,AT,avaConv,d017,0.013605404166666668
rooftop,BE,avaConv,d017,0.03972164583333333
rooftop,BG,avaConv,d017,0.060712079166666676
rooftop,CH,avaConv,d017,0.035146329166666664
rooftop,CZ,avaConv,d017,0.0174258
rooftop,DK,avaConv,d017,0.021684804166666665
rooftop,ES,avaConv,d017,0.055188408333333334
rooftop,FI,avaConv,d017,0.009233175
rooftop,FR,avaConv,d017,0.07074894166666666
rooftop,GR,avaConv,d017,0.030757591666666664
rooftop,HR,avaConv,d017,0.036322077125
rooftop,HU,avaConv,d017,0.0353936625
rooftop,IE,avaConv,d017,0.009820708333333332
rooftop,IT,avaConv,d017,0.043925233333333334
rooftop,LU,avaConv,d017,0.04092109583333333
rooftop,NL,avaConv,d017,0.037323912499999994
rooftop,NO,avaConv,d017,0.016295970833333333
rooftop,PL,avaConv,d017,0.0281061375
rooftop,PT,avaConv,d017,0.02907277916666667
rooftop,RO,avaConv,d017,0.04709168333333333
rooftop,SE,avaConv,d017,0.008895775
rooftop,SI,avaConv,d017,0.03318449166666667
rooftop,SK,avaConv,d017,0.041031725
rooftop,UK,avaConv,d017,0.029582525
rooftop,EE,avaConv,d017,0.015117229166666668
rooftop,LT,avaConv,d017,0.024323716666666665
rooftop,LV,avaConv,d017,0.016313120833333337
rooftop,NONEU_Balkan,avaConv,d017,0.043381603166666664
rooftop,TR,avaConv,d017,0.030757591666666664
rooftop,AT,avaConv,d018,0.031964829166666674
rooftop,BE,avaConv,d018,0.030788916666666666
rooftop,BG,avaConv,d018,0.012754145833333333
rooftop,CH,avaConv,d018,0.08519183749999999
rooftop,CZ,avaConv,d018,0.030309970833333335
rooftop,DK,avaConv,d018,0.029282370833333335
rooftop,ES,avaConv,d018,0.03256615833333333
rooftop,FI,avaConv,d018,0.009516908333333334
rooftop,FR,avaConv,d018,0.027606804166666665
rooftop,GR,avaConv,d018,0.04208983333333333
rooftop,HR,avaConv,d018,0.02313001625
rooftop,HU,avaConv,d018,0.0115254125
rooftop,IE,avaConv,d018,0.017104179166666667
rooftop,IT,avaConv,d018,0.07050925000000001
rooftop,LU,avaConv,d018,0.04365036666666666
rooftop,NL,avaConv,d018,0.04666628749999999
rooftop,NO,avaConv,d018,0.014287904166666665
rooftop,PL,avaConv,d018,0.032329179166666666
rooftop,PT,avaConv,d018,0.029798970833333337
rooftop,RO,avaConv,d018,0.014898770833333337
