carrier_1,region_2,parameter,timestep_2,value
mobility,DE11,dem,d260,0.6163377822083332
mobility,DE11,dem,d261,0.6163377822083332
mobility,DE11,dem,d262,0.6163377822083332
mobility,DE11,dem,d263,0.6163377822083332
mobility,DE11,dem,d264,0.6163377822083332
mobility,DE11,dem,d265,0.6163377822083332
mobility,DE11,dem,d266,0.6163377822083332
mobility,DE11,dem,d267,0.6163377822083332
mobility,DE11,dem,d268,0.6163377822083332
mobility,DE11,dem,d269,0.6163377822083332
mobility,DE11,dem,d270,0.6163377822083332
mobility,DE11,dem,d271,0.6163377822083332
mobility,DE11,dem,d272,0.6163377822083332
mobility,DE11,dem,d273,0.6163377822083332
mobility,DE11,dem,d274,0.6163377822083332
mobility,DE11,dem,d275,0.6163377822083332
mobility,DE11,dem,d276,0.6163377822083332
mobility,DE11,dem,d277,0.6163377822083332
mobility,DE11,dem,d278,0.6163377822083332
mobility,DE11,dem,d279,0.6163377822083332
mobility,DE11,dem,d280,0.6163377822083332
mobility,DE11,dem,d281,0.6163377822083332
mobility,DE11,dem,d282,0.6163377822083332
mobility,DE11,dem,d283,0.6163377822083332
mobility,DE11,dem,d284,0.6163377822083332
mobility,DE11,dem,d285,0.6163377822083332
mobility,DE11,dem,d286,0.6163377822083332
mobility,DE11,dem,d287,0.6163377822083332
mobility,DE11,dem,d288,0.6163377822083332
mobility,DE11,dem,d289,0.6163377822083332
mobility,DE11,dem,d290,0.6163377822083332
mobility,DE11,dem,d291,0.6163377822083332
mobility,DE11,dem,d292,0.6163377822083332
mobility,DE11,dem,d293,0.6163377822083332
mobility,DE11,dem,d294,0.6163377822083332
mobility,DE11,dem,d295,0.6163377822083332
mobility,DE11,dem,d296,0.6163377822083332
mobility,DE11,dem,d297,0.6163377822083332
mobility,DE11,dem,d298,0.6163377822083332
mobility,DE11,dem,d299,0.6163377822083332
mobility,DE11,dem,d300,0.6163377822083332
mobility,DE11,dem,d301,0.6163377822083332
mobility,DE11,dem,d302,0.6163377822083332
mobility,DE11,dem,d303,0.6163377822083332
mobility,DE11,dem,d304,0.6163377822083332
mobility,DE11,dem,d305,0.6163377822083332
mobility,DE11,dem,d306,0.6163377822083332
mobility,DE11,dem,d307,0.6163377822083332
mobility,DE11,dem,d308,0.6163377822083332
mobility,DE11,dem,d309,0.6163377822083332
mobility,DE11,dem,d310,0.6163377822083332
mobility,DE11,dem,d311,0.6163377822083332
mobility,DE11,dem,d312,0.6163377822083332
mobility,DE11,dem,d313,0.6163377822083332
mobility,DE11,dem,d314,0.6163377822083332
mobility,DE11,dem,d315,0.6163377822083332
mobility,DE11,dem,d316,0.6163377822083332
mobility,DE11,dem,d317,0.6163377822083332
mobility,DE11,dem,d318,0.6163377822083332
mobility,DE11,dem,d319,0.6163377822083332
mobility,DE11,dem,d320,0.6163377822083332
mobility,DE11,dem,d321,0.6163377822083332
mobility,DE11,dem,d322,0.6163377822083332
mobility,DE11,dem,d323,0.6163377822083332
mobility,DE11,dem,d324,0.6163377822083332
mobility,DE11,dem,d325,0.6163377822083332
mobility,DE11,dem,d326,0.6163377822083332
mobility,DE11,dem,d327,0.6163377822083332
mobility,DE11,dem,d328,0.6163377822083332
mobility,DE11,dem,d329,0.6163377822083332
mobility,DE11,dem,d330,0.6163377822083332
mobility,DE11,dem,d331,0.6163377822083332
mobility,DE11,dem,d332,0.6163377822083332
mobility,DE11,dem,d333,0.6163377822083332
mobility,DE11,dem,d334,0.6163377822083332
