carrier_1,region_2,parameter,timestep_2,value
heatIndustry,DE11,dem,d123,2.4431910145416667
heatIndustry,DE11,dem,d124,2.4431910145416667
heatIndustry,DE11,dem,d125,2.4431910145416667
heatIndustry,DE11,dem,d126,2.4431910145416667
heatIndustry,DE11,dem,d127,2.4431910145416667
heatIndustry,DE11,dem,d128,2.4431910145416667
heatIndustry,DE11,dem,d129,2.4431910145416667
heatIndustry,DE11,dem,d130,2.4431910145416667
heatIndustry,DE11,dem,d131,2.4431910145416667
heatIndustry,DE11,dem,d132,2.4431910145416667
heatIndustry,DE11,dem,d133,2.4431910145416667
heatIndustry,DE11,dem,d134,2.4431910145416667
heatIndustry,DE11,dem,d135,2.4431910145416667
heatIndustry,DE11,dem,d136,2.4431910145416667
heatIndustry,DE11,dem,d137,2.4431910145416667
heatIndustry,DE11,dem,d138,2.4431910145416667
heatIndustry,DE11,dem,d139,2.4431910145416667
heatIndustry,DE11,dem,d140,2.4431910145416667
heatIndustry,DE11,dem,d141,2.4431910145416667
heatIndustry,DE11,dem,d142,2.4431910145416667
heatIndustry,DE11,dem,d143,2.4431910145416667
heatIndustry,DE11,dem,d144,2.4431910145416667
heatIndustry,DE11,dem,d145,2.4431910145416667
heatIndustry,DE11,dem,d146,2.4431910145416667
heatIndustry,DE11,dem,d147,2.4431910145416667
heatIndustry,DE11,dem,d148,2.4431910145416667
heatIndustry,DE11,dem,d149,2.4431910145416667
heatIndustry,DE11,dem,d150,2.4431910145416667
heatIndustry,DE11,dem,d151,2.4431910145416667
heatIndustry,DE11,dem,d152,2.4431910145416667
heatIndustry,DE11,dem,d153,2.4431910145416667
heatIndustry,DE11,dem,d154,2.4431910145416667
heatIndustry,DE11,dem,d155,2.4431910145416667
heatIndustry,DE11,dem,d156,2.4431910145416667
heatIndustry,DE11,dem,d157,2.4431910145416667
heatIndustry,DE11,dem,d158,2.4431910145416667
heatIndustry,DE11,dem,d159,2.4431910145416667
heatIndustry,DE11,dem,d160,2.4431910145416667
heatIndustry,DE11,dem,d161,2.4431910145416667
heatIndustry,DE11,dem,d162,2.4431910145416667
heatIndustry,DE11,dem,d163,2.4431910145416667
heatIndustry,DE11,dem,d164,2.4431910145416667
heatIndustry,DE11,dem,d165,2.4431910145416667
heatIndustry,DE11,dem,d166,2.4431910145416667
heatIndustry,DE11,dem,d167,2.4431910145416667
heatIndustry,DE11,dem,d168,2.4431910145416667
heatIndustry,DE11,dem,d169,2.4431910145416667
heatIndustry,DE11,dem,d170,2.4431910145416667
heatIndustry,DE11,dem,d171,2.4431910145416667
heatIndustry,DE11,dem,d172,2.4431910145416667
heatIndustry,DE11,dem,d173,2.4431910145416667
heatIndustry,DE11,dem,d174,2.4431910145416667
heatIndustry,DE11,dem,d175,2.4431910145416667
heatIndustry,DE11,dem,d176,2.4431910145416667
heatIndustry,DE11,dem,d177,2.4431910145416667
heatIndustry,DE11,dem,d178,2.4431910145416667
heatIndustry,DE11,dem,d179,2.4431910145416667
heatIndustry,DE11,dem,d180,2.4431910145416667
heatIndustry,DE11,dem,d181,2.4431910145416667
heatIndustry,DE11,dem,d182,2.4431910145416667
heatIndustry,DE11,dem,d183,2.5197024427499994
heatIndustry,DE11,dem,d184,2.496254647041666
heatIndustry,DE11,dem,d185,2.496254647041666
heatIndustry,DE11,dem,d186,2.496254647041666
heatIndustry,DE11,dem,d187,2.496254647041666
heatIndustry,DE11,dem,d188,2.496254647041666
heatIndustry,DE11,dem,d189,2.496254647041666
heatIndustry,DE11,dem,d190,2.496254647041666
heatIndustry,DE11,dem,d191,2.496254647041666
heatIndustry,DE11,dem,d192,2.496254647041666
heatIndustry,DE11,dem,d193,2.496254647041666
heatIndustry,DE11,dem,d194,2.496254647041666
heatIndustry,DE11,dem,d195,2.496254647041666
heatIndustry,DE11,dem,d196,2.496254647041666
heatIndustry,DE11,dem,d197,2.496254647041666
heatIndustry,DE11,dem,d198,2.496254647041666
heatIndustry,DE11,dem,d199,2.496254647041666
heatIndustry,DE11,dem,d200,2.496254647041666
heatIndustry,DE11,dem,d201,2.496254647041666
heatIndustry,DE11,dem,d202,2.496254647041666
heatIndustry,DE11,dem,d203,2.496254647041666
heatIndustry,DE11,dem,d204,2.496254647041666
heatIndustry,DE11,dem,d205,2.496254647041666
heatIndustry,DE11,dem,d206,2.496254647041666
heatIndustry,DE11,dem,d207,2.496254647041666
heatIndustry,DE11,dem,d208,2.496254647041666
heatIndustry,DE11,dem,d209,2.496254647041666
heatIndustry,DE11,dem,d210,2.496254647041666
heatIndustry,DE11,dem,d211,2.496254647041666
heatIndustry,DE11,dem,d212,2.496254647041666
heatIndustry,DE11,dem,d213,2.496254647041666
heatIndustry,DE11,dem,d214,2.496254647041666
heatIndustry,DE11,dem,d215,2.496254647041666
heatIndustry,DE11,dem,d216,2.496254647041666
heatIndustry,DE11,dem,d217,2.496254647041666
heatIndustry,DE11,dem,d218,2.496254647041666
heatIndustry,DE11,dem,d219,2.496254647041666
heatIndustry,DE11,dem,d220,2.496254647041666
heatIndustry,DE11,dem,d221,2.496254647041666
heatIndustry,DE11,dem,d222,2.496254647041666
heatIndustry,DE11,dem,d223,2.496254647041666
heatIndustry,DE11,dem,d224,2.496254647041666
heatIndustry,DE11,dem,d225,2.496254647041666
heatIndustry,DE11,dem,d226,2.496254647041666
heatIndustry,DE11,dem,d227,2.496254647041666
heatIndustry,DE11,dem,d228,2.496254647041666
heatIndustry,DE11,dem,d229,2.496254647041666
heatIndustry,DE11,dem,d230,2.496254647041666
heatIndustry,DE11,dem,d231,2.496254647041666
heatIndustry,DE11,dem,d232,2.496254647041666
heatIndustry,DE11,dem,d233,2.496254647041666
heatIndustry,DE11,dem,d234,2.496254647041666
heatIndustry,DE11,dem,d235,2.496254647041666
heatIndustry,DE11,dem,d236,2.496254647041666
heatIndustry,DE11,dem,d237,2.496254647041666
heatIndustry,DE11,dem,d238,2.496254647041666
heatIndustry,DE11,dem,d239,2.496254647041666
heatIndustry,DE11,dem,d240,2.496254647041666
heatIndustry,DE11,dem,d241,2.496254647041666
heatIndustry,DE11,dem,d242,2.496254647041666
heatIndustry,DE11,dem,d243,2.496254647041666
heatIndustry,DE11,dem,d244,2.496254647041666
heatIndustry,DE11,dem,d245,2.496254647041666
heatIndustry,DE11,dem,d246,2.496254647041666
heatIndustry,DE11,dem,d247,2.496254647041666
heatIndustry,DE11,dem,d248,2.496254647041666
heatIndustry,DE11,dem,d249,2.496254647041666
heatIndustry,DE11,dem,d250,2.496254647041666
heatIndustry,DE11,dem,d251,2.496254647041666
heatIndustry,DE11,dem,d252,2.496254647041666
heatIndustry,DE11,dem,d253,2.496254647041666
heatIndustry,DE11,dem,d254,2.496254647041666
heatIndustry,DE11,dem,d255,2.496254647041666
heatIndustry,DE11,dem,d256,2.496254647041666
heatIndustry,DE11,dem,d257,2.496254647041666
heatIndustry,DE11,dem,d258,2.496254647041666
heatIndustry,DE11,dem,d259,2.496254647041666
heatIndustry,DE11,dem,d260,2.496254647041666
heatIndustry,DE11,dem,d261,2.496254647041666
heatIndustry,DE11,dem,d262,2.496254647041666
heatIndustry,DE11,dem,d263,2.496254647041666
heatIndustry,DE11,dem,d264,2.496254647041666
heatIndustry,DE11,dem,d265,2.496254647041666
heatIndustry,DE11,dem,d266,2.496254647041666
heatIndustry,DE11,dem,d267,2.496254647041666
heatIndustry,DE11,dem,d268,2.496254647041666
heatIndustry,DE11,dem,d269,2.496254647041666
heatIndustry,DE11,dem,d270,2.496254647041666
heatIndustry,DE11,dem,d271,2.496254647041666
heatIndustry,DE11,dem,d272,2.496254647041666
heatIndustry,DE11,dem,d273,2.496254647041666
heatIndustry,DE11,dem,d274,2.6404066132499997
heatIndustry,DE11,dem,d275,2.7030572754166666
heatIndustry,DE11,dem,d276,2.7030572754166666
heatIndustry,DE11,dem,d277,2.7030572754166666
heatIndustry,DE11,dem,d278,2.7030572754166666
heatIndustry,DE11,dem,d279,2.7030572754166666
heatIndustry,DE11,dem,d280,2.7030572754166666
heatIndustry,DE11,dem,d281,2.7030572754166666
heatIndustry,DE11,dem,d282,2.7030572754166666
heatIndustry,DE11,dem,d283,2.7030572754166666
heatIndustry,DE11,dem,d284,2.7030572754166666
heatIndustry,DE11,dem,d285,2.7030572754166666
heatIndustry,DE11,dem,d286,2.7030572754166666
heatIndustry,DE11,dem,d287,2.7030572754166666
heatIndustry,DE11,dem,d288,2.7030572754166666
heatIndustry,DE11,dem,d289,2.7030572754166666
heatIndustry,DE11,dem,d290,2.7030572754166666
heatIndustry,DE11,dem,d291,2.7030572754166666
heatIndustry,DE11,dem,d292,2.7030572754166666
heatIndustry,DE11,dem,d293,2.7030572754166666
heatIndustry,DE11,dem,d294,2.7030572754166666
heatIndustry,DE11,dem,d295,2.7030572754166666
heatIndustry,DE11,dem,d296,2.7030572754166666
heatIndustry,DE11,dem,d297,2.7030572754166666
heatIndustry,DE11,dem,d298,2.7030572754166666
heatIndustry,DE11,dem,d299,2.7030572754166666
heatIndustry,DE11,dem,d300,2.7030572754166666
heatIndustry,DE11,dem,d301,2.7030572754166666
heatIndustry,DE11,dem,d302,2.7030572754166666
heatIndustry,DE11,dem,d303,2.7030572754166666
heatIndustry,DE11,dem,d304,2.7030572754166666
heatIndustry,DE11,dem,d305,2.7030572754166666
heatIndustry,DE11,dem,d306,2.7030572754166666
heatIndustry,DE11,dem,d307,2.7030572754166666
