technology_1,region_1,parameter,timestep_2,value
ror,FI,avaConv,d008,0.6724409300000004
ror,FR,avaConv,d008,0.4658809500000001
ror,GR,avaConv,d008,0.34131890000000004
ror,HR,avaConv,d008,0.5652549600000002
ror,HU,avaConv,d008,0.7125275299999996
ror,IE,avaConv,d008,0.5629476400000003
ror,IT,avaConv,d008,0.2775180600000002
ror,LU,avaConv,d008,0.23216031
ror,NL,avaConv,d008,0.3356251400000001
ror,NO,avaConv,d008,0.6587500000000001
ror,PL,avaConv,d008,0.2301171499999999
ror,PT,avaConv,d008,0.50313386
ror,RO,avaConv,d008,0.22581298999999996
ror,SE,avaConv,d008,0.6012500000000002
ror,SI,avaConv,d008,0.36218609999999996
ror,SK,avaConv,d008,0.2937945600000001
ror,UK,avaConv,d008,0.2726844499999999
ror,EE,avaConv,d008,0.27643942
ror,LT,avaConv,d008,0.27643942
ror,LV,avaConv,d008,0.26846163
ror,NONEU_Balkan,avaConv,d008,0.4084456239999999
ror,TR,avaConv,d008,0.34131890000000004
ror,AT,avaConv,d009,0.43298654
ror,BE,avaConv,d009,0.3356251400000001
ror,BG,avaConv,d009,0.2387741099999999
ror,CH,avaConv,d009,0.34208333333333335
ror,CZ,avaConv,d009,0.37443734
ror,DK,avaConv,d009,0.4652395299999999
ror,ES,avaConv,d009,0.30982808999999994
ror,FI,avaConv,d009,0.6724409300000004
ror,FR,avaConv,d009,0.4658809500000001
ror,GR,avaConv,d009,0.34131890000000004
ror,HR,avaConv,d009,0.5652549600000002
ror,HU,avaConv,d009,0.7125275299999996
ror,IE,avaConv,d009,0.5629476400000003
ror,IT,avaConv,d009,0.2775180600000002
ror,LU,avaConv,d009,0.23216031
ror,NL,avaConv,d009,0.3356251400000001
ror,NO,avaConv,d009,0.6754166666666666
ror,PL,avaConv,d009,0.2301171499999999
ror,PT,avaConv,d009,0.50313386
ror,RO,avaConv,d009,0.22581298999999996
ror,SE,avaConv,d009,0.6070833333333334
ror,SI,avaConv,d009,0.36218609999999996
ror,SK,avaConv,d009,0.2937945600000001
ror,UK,avaConv,d009,0.2726844499999999
ror,EE,avaConv,d009,0.27643942
ror,LT,avaConv,d009,0.27643942
ror,LV,avaConv,d009,0.26846163
ror,NONEU_Balkan,avaConv,d009,0.4084456239999999
ror,TR,avaConv,d009,0.34131890000000004
ror,AT,avaConv,d010,0.43298654
ror,BE,avaConv,d010,0.3356251400000001
ror,BG,avaConv,d010,0.2387741099999999
ror,CH,avaConv,d010,0.3475000000000001
ror,CZ,avaConv,d010,0.37443734
ror,DK,avaConv,d010,0.4652395299999999
ror,ES,avaConv,d010,0.30982808999999994
ror,FI,avaConv,d010,0.6724409300000004
ror,FR,avaConv,d010,0.4658809500000001
ror,GR,avaConv,d010,0.34131890000000004
ror,HR,avaConv,d010,0.5652549600000002
ror,HU,avaConv,d010,0.7125275299999996
ror,IE,avaConv,d010,0.5629476400000003
ror,IT,avaConv,d010,0.2775180600000002
ror,LU,avaConv,d010,0.23216031
ror,NL,avaConv,d010,0.3356251400000001
ror,NO,avaConv,d010,0.6891666666666668
ror,PL,avaConv,d010,0.2301171499999999
ror,PT,avaConv,d010,0.50313386
ror,RO,avaConv,d010,0.22581298999999996
ror,SE,avaConv,d010,0.6337499999999999
ror,SI,avaConv,d010,0.36218609999999996
ror,SK,avaConv,d010,0.2937945600000001
ror,UK,avaConv,d010,0.2726844499999999
ror,EE,avaConv,d010,0.27643942
ror,LT,avaConv,d010,0.27643942
ror,LV,avaConv,d010,0.26846163
ror,NONEU_Balkan,avaConv,d010,0.4084456239999999
ror,TR,avaConv,d010,0.34131890000000004
ror,AT,avaConv,d011,0.43298654
ror,BE,avaConv,d011,0.3356251400000001
ror,BG,avaConv,d011,0.2387741099999999
ror,CH,avaConv,d011,0.34708333333333335
ror,CZ,avaConv,d011,0.37443734
ror,DK,avaConv,d011,0.4652395299999999
ror,ES,avaConv,d011,0.30982808999999994
ror,FI,avaConv,d011,0.6724409300000004
ror,FR,avaConv,d011,0.4658809500000001
ror,GR,avaConv,d011,0.34131890000000004
ror,HR,avaConv,d011,0.5652549600000002
ror,HU,avaConv,d011,0.7125275299999996
ror,IE,avaConv,d011,0.5629476400000003
ror,IT,avaConv,d011,0.2775180600000002
ror,LU,avaConv,d011,0.23216031
ror,NL,avaConv,d011,0.3356251400000001
ror,NO,avaConv,d011,0.7179166666666665
ror,PL,avaConv,d011,0.2301171499999999
ror,PT,avaConv,d011,0.50313386
ror,RO,avaConv,d011,0.22581298999999996
ror,SE,avaConv,d011,0.6412499999999998
ror,SI,avaConv,d011,0.36218609999999996
ror,SK,avaConv,d011,0.2937945600000001
ror,UK,avaConv,d011,0.2726844499999999
ror,EE,avaConv,d011,0.27643942
ror,LT,avaConv,d011,0.27643942
ror,LV,avaConv,d011,0.26846163
ror,NONEU_Balkan,avaConv,d011,0.4084456239999999
ror,TR,avaConv,d011,0.34131890000000004
ror,AT,avaConv,d012,0.43298654
ror,BE,avaConv,d012,0.3356251400000001
ror,BG,avaConv,d012,0.2387741099999999
ror,CH,avaConv,d012,0.31583333333333324
ror,CZ,avaConv,d012,0.37443734
ror,DK,avaConv,d012,0.4652395299999999
ror,ES,avaConv,d012,0.30982808999999994
ror,FI,avaConv,d012,0.6724409300000004
ror,FR,avaConv,d012,0.4658809500000001
ror,GR,avaConv,d012,0.34131890000000004
ror,HR,avaConv,d012,0.5652549600000002
ror,HU,avaConv,d012,0.7125275299999996
ror,IE,avaConv,d012,0.5629476400000003
ror,IT,avaConv,d012,0.2775180600000002
ror,LU,avaConv,d012,0.23216031
ror,NL,avaConv,d012,0.3356251400000001
ror,NO,avaConv,d012,0.7104166666666667
ror,PL,avaConv,d012,0.2301171499999999
ror,PT,avaConv,d012,0.50313386
ror,RO,avaConv,d012,0.22581298999999996
ror,SE,avaConv,d012,0.6054166666666667
ror,SI,avaConv,d012,0.36218609999999996
ror,SK,avaConv,d012,0.2937945600000001
ror,UK,avaConv,d012,0.2726844499999999
ror,EE,avaConv,d012,0.27643942
ror,LT,avaConv,d012,0.27643942
ror,LV,avaConv,d012,0.26846163
ror,NONEU_Balkan,avaConv,d012,0.4084456239999999
ror,TR,avaConv,d012,0.34131890000000004
ror,AT,avaConv,d013,0.43298654
ror,BE,avaConv,d013,0.3356251400000001
ror,BG,avaConv,d013,0.2387741099999999
ror,CH,avaConv,d013,0.3054166666666666
ror,CZ,avaConv,d013,0.37443734
ror,DK,avaConv,d013,0.4652395299999999
ror,ES,avaConv,d013,0.30982808999999994
ror,FI,avaConv,d013,0.6724409300000004
ror,FR,avaConv,d013,0.4658809500000001
ror,GR,avaConv,d013,0.34131890000000004
ror,HR,avaConv,d013,0.5652549600000002
ror,HU,avaConv,d013,0.7125275299999996
ror,IE,avaConv,d013,0.5629476400000003
ror,IT,avaConv,d013,0.2775180600000002
ror,LU,avaConv,d013,0.23216031
ror,NL,avaConv,d013,0.3356251400000001
ror,NO,avaConv,d013,0.7158333333333332
ror,PL,avaConv,d013,0.2301171499999999
ror,PT,avaConv,d013,0.50313386
ror,RO,avaConv,d013,0.22581298999999996
ror,SE,avaConv,d013,0.6141666666666666
ror,SI,avaConv,d013,0.36218609999999996
ror,SK,avaConv,d013,0.2937945600000001
ror,UK,avaConv,d013,0.2726844499999999
