region_1,region_2,carrier_1,parameter,timestep_2,value
AT,AT,heatIndustry,dem,d001,7.983736832458334
BE,BE,heatIndustry,dem,d001,10.417117487416666
BG,BG,heatIndustry,dem,d001,3.374587855916667
CH,CH,heatIndustry,dem,d001,1.4122877949583332
CZ,CZ,heatIndustry,dem,d001,6.446675660124999
DK,DK,heatIndustry,dem,d001,1.8244850452083332
ES,ES,heatIndustry,dem,d001,21.361215562500004
FI,FI,heatIndustry,dem,d001,6.026530753916667
FR,FR,heatIndustry,dem,d001,26.308702718375
GR,GR,heatIndustry,dem,d001,3.803177277
HR,HR,heatIndustry,dem,d001,1.1233577542916666
HU,HU,heatIndustry,dem,d001,4.6191555775
IE,IE,heatIndustry,dem,d001,2.091089418833333
IT,IT,heatIndustry,dem,d001,22.191955114291662
LU,LU,heatIndustry,dem,d001,0.7526574930416667
NL,NL,heatIndustry,dem,d001,17.460811506666662
NO,NO,heatIndustry,dem,d001,5.8703974752083345
PL,PL,heatIndustry,dem,d001,12.911028763500001
PT,PT,heatIndustry,dem,d001,3.869443054208333
RO,RO,heatIndustry,dem,d001,8.116939384708333
SE,SE,heatIndustry,dem,d001,7.980401250875
SI,SI,heatIndustry,dem,d001,1.1821623780833335
SK,SK,heatIndustry,dem,d001,4.613880838541667
UK,UK,heatIndustry,dem,d001,22.59323789
EE,EE,heatIndustry,dem,d001,0.4352217616666667
LT,LT,heatIndustry,dem,d001,1.3391228244166664
LV,LV,heatIndustry,dem,d001,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d001,3.359699857958333
TR,TR,heatIndustry,dem,d001,28.303827182625003
AT,AT,heatIndustry,dem,d002,7.983736832458334
BE,BE,heatIndustry,dem,d002,10.417117487416666
BG,BG,heatIndustry,dem,d002,3.374587855916667
CH,CH,heatIndustry,dem,d002,1.4122877949583332
CZ,CZ,heatIndustry,dem,d002,6.446675660124999
DK,DK,heatIndustry,dem,d002,1.8244850452083332
ES,ES,heatIndustry,dem,d002,21.361215562500004
FI,FI,heatIndustry,dem,d002,6.026530753916667
FR,FR,heatIndustry,dem,d002,26.308702718375
GR,GR,heatIndustry,dem,d002,3.803177277
HR,HR,heatIndustry,dem,d002,1.1233577542916666
HU,HU,heatIndustry,dem,d002,4.6191555775
IE,IE,heatIndustry,dem,d002,2.091089418833333
IT,IT,heatIndustry,dem,d002,22.191955114291662
LU,LU,heatIndustry,dem,d002,0.7526574930416667
NL,NL,heatIndustry,dem,d002,17.460811506666662
NO,NO,heatIndustry,dem,d002,5.8703974752083345
PL,PL,heatIndustry,dem,d002,12.911028763500001
PT,PT,heatIndustry,dem,d002,3.869443054208333
RO,RO,heatIndustry,dem,d002,8.116939384708333
SE,SE,heatIndustry,dem,d002,7.980401250875
SI,SI,heatIndustry,dem,d002,1.1821623780833335
SK,SK,heatIndustry,dem,d002,4.613880838541667
UK,UK,heatIndustry,dem,d002,22.59323789
EE,EE,heatIndustry,dem,d002,0.4352217616666667
LT,LT,heatIndustry,dem,d002,1.3391228244166664
LV,LV,heatIndustry,dem,d002,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d002,3.359699857958333
TR,TR,heatIndustry,dem,d002,28.303827182625003
AT,AT,heatIndustry,dem,d003,7.983736832458334
BE,BE,heatIndustry,dem,d003,10.417117487416666
BG,BG,heatIndustry,dem,d003,3.374587855916667
CH,CH,heatIndustry,dem,d003,1.4122877949583332
CZ,CZ,heatIndustry,dem,d003,6.446675660124999
DK,DK,heatIndustry,dem,d003,1.8244850452083332
ES,ES,heatIndustry,dem,d003,21.361215562500004
FI,FI,heatIndustry,dem,d003,6.026530753916667
FR,FR,heatIndustry,dem,d003,26.308702718375
GR,GR,heatIndustry,dem,d003,3.803177277
HR,HR,heatIndustry,dem,d003,1.1233577542916666
HU,HU,heatIndustry,dem,d003,4.6191555775
IE,IE,heatIndustry,dem,d003,2.091089418833333
IT,IT,heatIndustry,dem,d003,22.191955114291662
LU,LU,heatIndustry,dem,d003,0.7526574930416667
NL,NL,heatIndustry,dem,d003,17.460811506666662
NO,NO,heatIndustry,dem,d003,5.8703974752083345
PL,PL,heatIndustry,dem,d003,12.911028763500001
PT,PT,heatIndustry,dem,d003,3.869443054208333
RO,RO,heatIndustry,dem,d003,8.116939384708333
SE,SE,heatIndustry,dem,d003,7.980401250875
SI,SI,heatIndustry,dem,d003,1.1821623780833335
SK,SK,heatIndustry,dem,d003,4.613880838541667
UK,UK,heatIndustry,dem,d003,22.59323789
EE,EE,heatIndustry,dem,d003,0.4352217616666667
LT,LT,heatIndustry,dem,d003,1.3391228244166664
LV,LV,heatIndustry,dem,d003,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d003,3.359699857958333
TR,TR,heatIndustry,dem,d003,28.303827182625003
AT,AT,heatIndustry,dem,d004,7.983736832458334
BE,BE,heatIndustry,dem,d004,10.417117487416666
BG,BG,heatIndustry,dem,d004,3.374587855916667
CH,CH,heatIndustry,dem,d004,1.4122877949583332
CZ,CZ,heatIndustry,dem,d004,6.446675660124999
DK,DK,heatIndustry,dem,d004,1.8244850452083332
ES,ES,heatIndustry,dem,d004,21.361215562500004
FI,FI,heatIndustry,dem,d004,6.026530753916667
FR,FR,heatIndustry,dem,d004,26.308702718375
GR,GR,heatIndustry,dem,d004,3.803177277
HR,HR,heatIndustry,dem,d004,1.1233577542916666
HU,HU,heatIndustry,dem,d004,4.6191555775
IE,IE,heatIndustry,dem,d004,2.091089418833333
IT,IT,heatIndustry,dem,d004,22.191955114291662
LU,LU,heatIndustry,dem,d004,0.7526574930416667
NL,NL,heatIndustry,dem,d004,17.460811506666662
NO,NO,heatIndustry,dem,d004,5.8703974752083345
PL,PL,heatIndustry,dem,d004,12.911028763500001
PT,PT,heatIndustry,dem,d004,3.869443054208333
RO,RO,heatIndustry,dem,d004,8.116939384708333
SE,SE,heatIndustry,dem,d004,7.980401250875
SI,SI,heatIndustry,dem,d004,1.1821623780833335
SK,SK,heatIndustry,dem,d004,4.613880838541667
UK,UK,heatIndustry,dem,d004,22.59323789
EE,EE,heatIndustry,dem,d004,0.4352217616666667
LT,LT,heatIndustry,dem,d004,1.3391228244166664
LV,LV,heatIndustry,dem,d004,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d004,3.359699857958333
TR,TR,heatIndustry,dem,d004,28.303827182625003
AT,AT,heatIndustry,dem,d005,7.983736832458334
BE,BE,heatIndustry,dem,d005,10.417117487416666
BG,BG,heatIndustry,dem,d005,3.374587855916667
CH,CH,heatIndustry,dem,d005,1.4122877949583332
CZ,CZ,heatIndustry,dem,d005,6.446675660124999
DK,DK,heatIndustry,dem,d005,1.8244850452083332
ES,ES,heatIndustry,dem,d005,21.361215562500004
FI,FI,heatIndustry,dem,d005,6.026530753916667
FR,FR,heatIndustry,dem,d005,26.308702718375
GR,GR,heatIndustry,dem,d005,3.803177277
HR,HR,heatIndustry,dem,d005,1.1233577542916666
HU,HU,heatIndustry,dem,d005,4.6191555775
IE,IE,heatIndustry,dem,d005,2.091089418833333
IT,IT,heatIndustry,dem,d005,22.191955114291662
LU,LU,heatIndustry,dem,d005,0.7526574930416667
NL,NL,heatIndustry,dem,d005,17.460811506666662
NO,NO,heatIndustry,dem,d005,5.8703974752083345
PL,PL,heatIndustry,dem,d005,12.911028763500001
PT,PT,heatIndustry,dem,d005,3.869443054208333
RO,RO,heatIndustry,dem,d005,8.116939384708333
SE,SE,heatIndustry,dem,d005,7.980401250875
SI,SI,heatIndustry,dem,d005,1.1821623780833335
SK,SK,heatIndustry,dem,d005,4.613880838541667
UK,UK,heatIndustry,dem,d005,22.59323789
EE,EE,heatIndustry,dem,d005,0.4352217616666667
LT,LT,heatIndustry,dem,d005,1.3391228244166664
LV,LV,heatIndustry,dem,d005,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d005,3.359699857958333
TR,TR,heatIndustry,dem,d005,28.303827182625003
AT,AT,heatIndustry,dem,d006,7.983736832458334
BE,BE,heatIndustry,dem,d006,10.417117487416666
BG,BG,heatIndustry,dem,d006,3.374587855916667
CH,CH,heatIndustry,dem,d006,1.4122877949583332
CZ,CZ,heatIndustry,dem,d006,6.446675660124999
DK,DK,heatIndustry,dem,d006,1.8244850452083332
ES,ES,heatIndustry,dem,d006,21.361215562500004
FI,FI,heatIndustry,dem,d006,6.026530753916667
FR,FR,heatIndustry,dem,d006,26.308702718375
GR,GR,heatIndustry,dem,d006,3.803177277
HR,HR,heatIndustry,dem,d006,1.1233577542916666
HU,HU,heatIndustry,dem,d006,4.6191555775
IE,IE,heatIndustry,dem,d006,2.091089418833333
IT,IT,heatIndustry,dem,d006,22.191955114291662
LU,LU,heatIndustry,dem,d006,0.7526574930416667
NL,NL,heatIndustry,dem,d006,17.460811506666662
NO,NO,heatIndustry,dem,d006,5.8703974752083345
PL,PL,heatIndustry,dem,d006,12.911028763500001
PT,PT,heatIndustry,dem,d006,3.869443054208333
RO,RO,heatIndustry,dem,d006,8.116939384708333
SE,SE,heatIndustry,dem,d006,7.980401250875
SI,SI,heatIndustry,dem,d006,1.1821623780833335
SK,SK,heatIndustry,dem,d006,4.613880838541667
UK,UK,heatIndustry,dem,d006,22.59323789
EE,EE,heatIndustry,dem,d006,0.4352217616666667
LT,LT,heatIndustry,dem,d006,1.3391228244166664
LV,LV,heatIndustry,dem,d006,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d006,3.359699857958333
TR,TR,heatIndustry,dem,d006,28.303827182625003
AT,AT,heatIndustry,dem,d007,7.983736832458334
BE,BE,heatIndustry,dem,d007,10.417117487416666
BG,BG,heatIndustry,dem,d007,3.374587855916667
CH,CH,heatIndustry,dem,d007,1.4122877949583332
CZ,CZ,heatIndustry,dem,d007,6.446675660124999
DK,DK,heatIndustry,dem,d007,1.8244850452083332
ES,ES,heatIndustry,dem,d007,21.361215562500004
FI,FI,heatIndustry,dem,d007,6.026530753916667
FR,FR,heatIndustry,dem,d007,26.308702718375
GR,GR,heatIndustry,dem,d007,3.803177277
HR,HR,heatIndustry,dem,d007,1.1233577542916666
HU,HU,heatIndustry,dem,d007,4.6191555775
IE,IE,heatIndustry,dem,d007,2.091089418833333
IT,IT,heatIndustry,dem,d007,22.191955114291662
LU,LU,heatIndustry,dem,d007,0.7526574930416667
NL,NL,heatIndustry,dem,d007,17.460811506666662
NO,NO,heatIndustry,dem,d007,5.8703974752083345
PL,PL,heatIndustry,dem,d007,12.911028763500001
PT,PT,heatIndustry,dem,d007,3.869443054208333
RO,RO,heatIndustry,dem,d007,8.116939384708333
SE,SE,heatIndustry,dem,d007,7.980401250875
SI,SI,heatIndustry,dem,d007,1.1821623780833335
SK,SK,heatIndustry,dem,d007,4.613880838541667
UK,UK,heatIndustry,dem,d007,22.59323789
EE,EE,heatIndustry,dem,d007,0.4352217616666667
LT,LT,heatIndustry,dem,d007,1.3391228244166664
LV,LV,heatIndustry,dem,d007,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d007,3.359699857958333
TR,TR,heatIndustry,dem,d007,28.303827182625003
AT,AT,heatIndustry,dem,d008,7.983736832458334
BE,BE,heatIndustry,dem,d008,10.417117487416666
BG,BG,heatIndustry,dem,d008,3.374587855916667
CH,CH,heatIndustry,dem,d008,1.4122877949583332
CZ,CZ,heatIndustry,dem,d008,6.446675660124999
DK,DK,heatIndustry,dem,d008,1.8244850452083332
ES,ES,heatIndustry,dem,d008,21.361215562500004
FI,FI,heatIndustry,dem,d008,6.026530753916667
FR,FR,heatIndustry,dem,d008,26.308702718375
GR,GR,heatIndustry,dem,d008,3.803177277
HR,HR,heatIndustry,dem,d008,1.1233577542916666
HU,HU,heatIndustry,dem,d008,4.6191555775
IE,IE,heatIndustry,dem,d008,2.091089418833333
IT,IT,heatIndustry,dem,d008,22.191955114291662
LU,LU,heatIndustry,dem,d008,0.7526574930416667
NL,NL,heatIndustry,dem,d008,17.460811506666662
NO,NO,heatIndustry,dem,d008,5.8703974752083345
PL,PL,heatIndustry,dem,d008,12.911028763500001
PT,PT,heatIndustry,dem,d008,3.869443054208333
RO,RO,heatIndustry,dem,d008,8.116939384708333
SE,SE,heatIndustry,dem,d008,7.980401250875
SI,SI,heatIndustry,dem,d008,1.1821623780833335
SK,SK,heatIndustry,dem,d008,4.613880838541667
UK,UK,heatIndustry,dem,d008,22.59323789
EE,EE,heatIndustry,dem,d008,0.4352217616666667
LT,LT,heatIndustry,dem,d008,1.3391228244166664
LV,LV,heatIndustry,dem,d008,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d008,3.359699857958333
TR,TR,heatIndustry,dem,d008,28.303827182625003
AT,AT,heatIndustry,dem,d009,7.983736832458334
BE,BE,heatIndustry,dem,d009,10.417117487416666
BG,BG,heatIndustry,dem,d009,3.374587855916667
CH,CH,heatIndustry,dem,d009,1.4122877949583332
CZ,CZ,heatIndustry,dem,d009,6.446675660124999
DK,DK,heatIndustry,dem,d009,1.8244850452083332
ES,ES,heatIndustry,dem,d009,21.361215562500004
FI,FI,heatIndustry,dem,d009,6.026530753916667
FR,FR,heatIndustry,dem,d009,26.308702718375
GR,GR,heatIndustry,dem,d009,3.803177277
HR,HR,heatIndustry,dem,d009,1.1233577542916666
HU,HU,heatIndustry,dem,d009,4.6191555775
IE,IE,heatIndustry,dem,d009,2.091089418833333
IT,IT,heatIndustry,dem,d009,22.191955114291662
LU,LU,heatIndustry,dem,d009,0.7526574930416667
NL,NL,heatIndustry,dem,d009,17.460811506666662
NO,NO,heatIndustry,dem,d009,5.8703974752083345
PL,PL,heatIndustry,dem,d009,12.911028763500001
PT,PT,heatIndustry,dem,d009,3.869443054208333
RO,RO,heatIndustry,dem,d009,8.116939384708333
SE,SE,heatIndustry,dem,d009,7.980401250875
SI,SI,heatIndustry,dem,d009,1.1821623780833335
SK,SK,heatIndustry,dem,d009,4.613880838541667
UK,UK,heatIndustry,dem,d009,22.59323789
EE,EE,heatIndustry,dem,d009,0.4352217616666667
LT,LT,heatIndustry,dem,d009,1.3391228244166664
LV,LV,heatIndustry,dem,d009,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d009,3.359699857958333
TR,TR,heatIndustry,dem,d009,28.303827182625003
AT,AT,heatIndustry,dem,d010,7.983736832458334
BE,BE,heatIndustry,dem,d010,10.417117487416666
BG,BG,heatIndustry,dem,d010,3.374587855916667
CH,CH,heatIndustry,dem,d010,1.4122877949583332
CZ,CZ,heatIndustry,dem,d010,6.446675660124999
DK,DK,heatIndustry,dem,d010,1.8244850452083332
ES,ES,heatIndustry,dem,d010,21.361215562500004
FI,FI,heatIndustry,dem,d010,6.026530753916667
FR,FR,heatIndustry,dem,d010,26.308702718375
GR,GR,heatIndustry,dem,d010,3.803177277
HR,HR,heatIndustry,dem,d010,1.1233577542916666
HU,HU,heatIndustry,dem,d010,4.6191555775
IE,IE,heatIndustry,dem,d010,2.091089418833333
IT,IT,heatIndustry,dem,d010,22.191955114291662
LU,LU,heatIndustry,dem,d010,0.7526574930416667
NL,NL,heatIndustry,dem,d010,17.460811506666662
NO,NO,heatIndustry,dem,d010,5.8703974752083345
PL,PL,heatIndustry,dem,d010,12.911028763500001
PT,PT,heatIndustry,dem,d010,3.869443054208333
RO,RO,heatIndustry,dem,d010,8.116939384708333
SE,SE,heatIndustry,dem,d010,7.980401250875
SI,SI,heatIndustry,dem,d010,1.1821623780833335
SK,SK,heatIndustry,dem,d010,4.613880838541667
UK,UK,heatIndustry,dem,d010,22.59323789
EE,EE,heatIndustry,dem,d010,0.4352217616666667
LT,LT,heatIndustry,dem,d010,1.3391228244166664
LV,LV,heatIndustry,dem,d010,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d010,3.359699857958333
TR,TR,heatIndustry,dem,d010,28.303827182625003
AT,AT,heatIndustry,dem,d011,7.983736832458334
BE,BE,heatIndustry,dem,d011,10.417117487416666
BG,BG,heatIndustry,dem,d011,3.374587855916667
CH,CH,heatIndustry,dem,d011,1.4122877949583332
CZ,CZ,heatIndustry,dem,d011,6.446675660124999
DK,DK,heatIndustry,dem,d011,1.8244850452083332
ES,ES,heatIndustry,dem,d011,21.361215562500004
FI,FI,heatIndustry,dem,d011,6.026530753916667
FR,FR,heatIndustry,dem,d011,26.308702718375
GR,GR,heatIndustry,dem,d011,3.803177277
HR,HR,heatIndustry,dem,d011,1.1233577542916666
HU,HU,heatIndustry,dem,d011,4.6191555775
IE,IE,heatIndustry,dem,d011,2.091089418833333
IT,IT,heatIndustry,dem,d011,22.191955114291662
LU,LU,heatIndustry,dem,d011,0.7526574930416667
NL,NL,heatIndustry,dem,d011,17.460811506666662
NO,NO,heatIndustry,dem,d011,5.8703974752083345
PL,PL,heatIndustry,dem,d011,12.911028763500001
PT,PT,heatIndustry,dem,d011,3.869443054208333
RO,RO,heatIndustry,dem,d011,8.116939384708333
SE,SE,heatIndustry,dem,d011,7.980401250875
SI,SI,heatIndustry,dem,d011,1.1821623780833335
SK,SK,heatIndustry,dem,d011,4.613880838541667
UK,UK,heatIndustry,dem,d011,22.59323789
EE,EE,heatIndustry,dem,d011,0.4352217616666667
LT,LT,heatIndustry,dem,d011,1.3391228244166664
LV,LV,heatIndustry,dem,d011,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d011,3.359699857958333
TR,TR,heatIndustry,dem,d011,28.303827182625003
AT,AT,heatIndustry,dem,d012,7.983736832458334
BE,BE,heatIndustry,dem,d012,10.417117487416666
BG,BG,heatIndustry,dem,d012,3.374587855916667
CH,CH,heatIndustry,dem,d012,1.4122877949583332
CZ,CZ,heatIndustry,dem,d012,6.446675660124999
DK,DK,heatIndustry,dem,d012,1.8244850452083332
ES,ES,heatIndustry,dem,d012,21.361215562500004
FI,FI,heatIndustry,dem,d012,6.026530753916667
FR,FR,heatIndustry,dem,d012,26.308702718375
GR,GR,heatIndustry,dem,d012,3.803177277
HR,HR,heatIndustry,dem,d012,1.1233577542916666
HU,HU,heatIndustry,dem,d012,4.6191555775
IE,IE,heatIndustry,dem,d012,2.091089418833333
IT,IT,heatIndustry,dem,d012,22.191955114291662
LU,LU,heatIndustry,dem,d012,0.7526574930416667
NL,NL,heatIndustry,dem,d012,17.460811506666662
NO,NO,heatIndustry,dem,d012,5.8703974752083345
PL,PL,heatIndustry,dem,d012,12.911028763500001
PT,PT,heatIndustry,dem,d012,3.869443054208333
RO,RO,heatIndustry,dem,d012,8.116939384708333
SE,SE,heatIndustry,dem,d012,7.980401250875
SI,SI,heatIndustry,dem,d012,1.1821623780833335
SK,SK,heatIndustry,dem,d012,4.613880838541667
UK,UK,heatIndustry,dem,d012,22.59323789
EE,EE,heatIndustry,dem,d012,0.4352217616666667
LT,LT,heatIndustry,dem,d012,1.3391228244166664
LV,LV,heatIndustry,dem,d012,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d012,3.359699857958333
TR,TR,heatIndustry,dem,d012,28.303827182625003
AT,AT,heatIndustry,dem,d013,7.983736832458334
BE,BE,heatIndustry,dem,d013,10.417117487416666
BG,BG,heatIndustry,dem,d013,3.374587855916667
CH,CH,heatIndustry,dem,d013,1.4122877949583332
CZ,CZ,heatIndustry,dem,d013,6.446675660124999
DK,DK,heatIndustry,dem,d013,1.8244850452083332
ES,ES,heatIndustry,dem,d013,21.361215562500004
FI,FI,heatIndustry,dem,d013,6.026530753916667
FR,FR,heatIndustry,dem,d013,26.308702718375
GR,GR,heatIndustry,dem,d013,3.803177277
HR,HR,heatIndustry,dem,d013,1.1233577542916666
HU,HU,heatIndustry,dem,d013,4.6191555775
IE,IE,heatIndustry,dem,d013,2.091089418833333
IT,IT,heatIndustry,dem,d013,22.191955114291662
LU,LU,heatIndustry,dem,d013,0.7526574930416667
NL,NL,heatIndustry,dem,d013,17.460811506666662
NO,NO,heatIndustry,dem,d013,5.8703974752083345
PL,PL,heatIndustry,dem,d013,12.911028763500001
PT,PT,heatIndustry,dem,d013,3.869443054208333
RO,RO,heatIndustry,dem,d013,8.116939384708333
SE,SE,heatIndustry,dem,d013,7.980401250875
SI,SI,heatIndustry,dem,d013,1.1821623780833335
SK,SK,heatIndustry,dem,d013,4.613880838541667
UK,UK,heatIndustry,dem,d013,22.59323789
EE,EE,heatIndustry,dem,d013,0.4352217616666667
LT,LT,heatIndustry,dem,d013,1.3391228244166664
LV,LV,heatIndustry,dem,d013,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d013,3.359699857958333
TR,TR,heatIndustry,dem,d013,28.303827182625003
AT,AT,heatIndustry,dem,d014,7.983736832458334
BE,BE,heatIndustry,dem,d014,10.417117487416666
BG,BG,heatIndustry,dem,d014,3.374587855916667
CH,CH,heatIndustry,dem,d014,1.4122877949583332
CZ,CZ,heatIndustry,dem,d014,6.446675660124999
DK,DK,heatIndustry,dem,d014,1.8244850452083332
ES,ES,heatIndustry,dem,d014,21.361215562500004
FI,FI,heatIndustry,dem,d014,6.026530753916667
FR,FR,heatIndustry,dem,d014,26.308702718375
GR,GR,heatIndustry,dem,d014,3.803177277
HR,HR,heatIndustry,dem,d014,1.1233577542916666
HU,HU,heatIndustry,dem,d014,4.6191555775
IE,IE,heatIndustry,dem,d014,2.091089418833333
IT,IT,heatIndustry,dem,d014,22.191955114291662
LU,LU,heatIndustry,dem,d014,0.7526574930416667
NL,NL,heatIndustry,dem,d014,17.460811506666662
NO,NO,heatIndustry,dem,d014,5.8703974752083345
PL,PL,heatIndustry,dem,d014,12.911028763500001
PT,PT,heatIndustry,dem,d014,3.869443054208333
RO,RO,heatIndustry,dem,d014,8.116939384708333
SE,SE,heatIndustry,dem,d014,7.980401250875
SI,SI,heatIndustry,dem,d014,1.1821623780833335
SK,SK,heatIndustry,dem,d014,4.613880838541667
UK,UK,heatIndustry,dem,d014,22.59323789
EE,EE,heatIndustry,dem,d014,0.4352217616666667
LT,LT,heatIndustry,dem,d014,1.3391228244166664
LV,LV,heatIndustry,dem,d014,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d014,3.359699857958333
TR,TR,heatIndustry,dem,d014,28.303827182625003
AT,AT,heatIndustry,dem,d015,7.983736832458334
BE,BE,heatIndustry,dem,d015,10.417117487416666
BG,BG,heatIndustry,dem,d015,3.374587855916667
CH,CH,heatIndustry,dem,d015,1.4122877949583332
CZ,CZ,heatIndustry,dem,d015,6.446675660124999
DK,DK,heatIndustry,dem,d015,1.8244850452083332
ES,ES,heatIndustry,dem,d015,21.361215562500004
FI,FI,heatIndustry,dem,d015,6.026530753916667
FR,FR,heatIndustry,dem,d015,26.308702718375
GR,GR,heatIndustry,dem,d015,3.803177277
HR,HR,heatIndustry,dem,d015,1.1233577542916666
HU,HU,heatIndustry,dem,d015,4.6191555775
IE,IE,heatIndustry,dem,d015,2.091089418833333
IT,IT,heatIndustry,dem,d015,22.191955114291662
LU,LU,heatIndustry,dem,d015,0.7526574930416667
NL,NL,heatIndustry,dem,d015,17.460811506666662
NO,NO,heatIndustry,dem,d015,5.8703974752083345
PL,PL,heatIndustry,dem,d015,12.911028763500001
PT,PT,heatIndustry,dem,d015,3.869443054208333
RO,RO,heatIndustry,dem,d015,8.116939384708333
SE,SE,heatIndustry,dem,d015,7.980401250875
SI,SI,heatIndustry,dem,d015,1.1821623780833335
SK,SK,heatIndustry,dem,d015,4.613880838541667
UK,UK,heatIndustry,dem,d015,22.59323789
EE,EE,heatIndustry,dem,d015,0.4352217616666667
LT,LT,heatIndustry,dem,d015,1.3391228244166664
LV,LV,heatIndustry,dem,d015,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d015,3.359699857958333
TR,TR,heatIndustry,dem,d015,28.303827182625003
AT,AT,heatIndustry,dem,d016,7.983736832458334
BE,BE,heatIndustry,dem,d016,10.417117487416666
BG,BG,heatIndustry,dem,d016,3.374587855916667
CH,CH,heatIndustry,dem,d016,1.4122877949583332
CZ,CZ,heatIndustry,dem,d016,6.446675660124999
DK,DK,heatIndustry,dem,d016,1.8244850452083332
ES,ES,heatIndustry,dem,d016,21.361215562500004
FI,FI,heatIndustry,dem,d016,6.026530753916667
FR,FR,heatIndustry,dem,d016,26.308702718375
GR,GR,heatIndustry,dem,d016,3.803177277
HR,HR,heatIndustry,dem,d016,1.1233577542916666
HU,HU,heatIndustry,dem,d016,4.6191555775
IE,IE,heatIndustry,dem,d016,2.091089418833333
IT,IT,heatIndustry,dem,d016,22.191955114291662
LU,LU,heatIndustry,dem,d016,0.7526574930416667
NL,NL,heatIndustry,dem,d016,17.460811506666662
NO,NO,heatIndustry,dem,d016,5.8703974752083345
PL,PL,heatIndustry,dem,d016,12.911028763500001
PT,PT,heatIndustry,dem,d016,3.869443054208333
RO,RO,heatIndustry,dem,d016,8.116939384708333
SE,SE,heatIndustry,dem,d016,7.980401250875
SI,SI,heatIndustry,dem,d016,1.1821623780833335
SK,SK,heatIndustry,dem,d016,4.613880838541667
UK,UK,heatIndustry,dem,d016,22.59323789
EE,EE,heatIndustry,dem,d016,0.4352217616666667
LT,LT,heatIndustry,dem,d016,1.3391228244166664
LV,LV,heatIndustry,dem,d016,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d016,3.359699857958333
TR,TR,heatIndustry,dem,d016,28.303827182625003
AT,AT,heatIndustry,dem,d017,7.983736832458334
BE,BE,heatIndustry,dem,d017,10.417117487416666
BG,BG,heatIndustry,dem,d017,3.374587855916667
CH,CH,heatIndustry,dem,d017,1.4122877949583332
CZ,CZ,heatIndustry,dem,d017,6.446675660124999
DK,DK,heatIndustry,dem,d017,1.8244850452083332
ES,ES,heatIndustry,dem,d017,21.361215562500004
FI,FI,heatIndustry,dem,d017,6.026530753916667
FR,FR,heatIndustry,dem,d017,26.308702718375
GR,GR,heatIndustry,dem,d017,3.803177277
HR,HR,heatIndustry,dem,d017,1.1233577542916666
HU,HU,heatIndustry,dem,d017,4.6191555775
IE,IE,heatIndustry,dem,d017,2.091089418833333
IT,IT,heatIndustry,dem,d017,22.191955114291662
LU,LU,heatIndustry,dem,d017,0.7526574930416667
NL,NL,heatIndustry,dem,d017,17.460811506666662
NO,NO,heatIndustry,dem,d017,5.8703974752083345
PL,PL,heatIndustry,dem,d017,12.911028763500001
PT,PT,heatIndustry,dem,d017,3.869443054208333
RO,RO,heatIndustry,dem,d017,8.116939384708333
SE,SE,heatIndustry,dem,d017,7.980401250875
SI,SI,heatIndustry,dem,d017,1.1821623780833335
SK,SK,heatIndustry,dem,d017,4.613880838541667
UK,UK,heatIndustry,dem,d017,22.59323789
EE,EE,heatIndustry,dem,d017,0.4352217616666667
LT,LT,heatIndustry,dem,d017,1.3391228244166664
LV,LV,heatIndustry,dem,d017,0.7632279091249999
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d017,3.359699857958333
TR,TR,heatIndustry,dem,d017,28.303827182625003
AT,AT,heatIndustry,dem,d018,7.983736832458334
BE,BE,heatIndustry,dem,d018,10.417117487416666
BG,BG,heatIndustry,dem,d018,3.374587855916667
CH,CH,heatIndustry,dem,d018,1.4122877949583332
CZ,CZ,heatIndustry,dem,d018,6.446675660124999
DK,DK,heatIndustry,dem,d018,1.8244850452083332
ES,ES,heatIndustry,dem,d018,21.361215562500004
FI,FI,heatIndustry,dem,d018,6.026530753916667
FR,FR,heatIndustry,dem,d018,26.308702718375
GR,GR,heatIndustry,dem,d018,3.803177277
HR,HR,heatIndustry,dem,d018,1.1233577542916666
HU,HU,heatIndustry,dem,d018,4.6191555775
IE,IE,heatIndustry,dem,d018,2.091089418833333
