technology_1,region_1,parameter,timestep_2,value
wind_offshore,EE,avaConv,d004,0.7606518469583334
wind_offshore,LT,avaConv,d004,0.9450357920416667
wind_offshore,LV,avaConv,d004,0.9450357920416667
wind_offshore,NONEU_Balkan,avaConv,d004,0.09416866479166669
wind_offshore,TR,avaConv,d004,0.18328177833333337
wind_offshore,BE,avaConv,d005,0.09482295270833334
wind_offshore,BG,avaConv,d005,0.08869390295833333
wind_offshore,DK,avaConv,d005,0.15626948304166668
wind_offshore,ES,avaConv,d005,0.080056475
wind_offshore,FI,avaConv,d005,0.04259440920833334
wind_offshore,FR,avaConv,d005,0.30979673025
wind_offshore,GR,avaConv,d005,0.2829406462083333
wind_offshore,HR,avaConv,d005,0.0890127347083333
wind_offshore,IE,avaConv,d005,0.762344525375
wind_offshore,IT,avaConv,d005,0.6267415374166666
wind_offshore,NL,avaConv,d005,0.19604272837500003
wind_offshore,NO,avaConv,d005,0.11129304733333334
wind_offshore,PL,avaConv,d005,0.27984046945833324
wind_offshore,PT,avaConv,d005,0.2059263785833334
wind_offshore,RO,avaConv,d005,0.15176521391666667
wind_offshore,SE,avaConv,d005,0.15005293662500005
wind_offshore,SI,avaConv,d005,0.42567863008333345
wind_offshore,UK,avaConv,d005,0.3928453708333333
wind_offshore,EE,avaConv,d005,0.8141066016250003
wind_offshore,LT,avaConv,d005,0.8061354597916668
wind_offshore,LV,avaConv,d005,0.8061354597916668
wind_offshore,NONEU_Balkan,avaConv,d005,0.18597669049999999
wind_offshore,TR,avaConv,d005,0.2829406462083333
wind_offshore,BE,avaConv,d006,0.05366149545833335
wind_offshore,BG,avaConv,d006,0.33524213733333336
wind_offshore,DK,avaConv,d006,0.22995496633333337
wind_offshore,ES,avaConv,d006,0.06473376624999998
wind_offshore,FI,avaConv,d006,0.024075506708333333
wind_offshore,FR,avaConv,d006,0.16233359629166666
wind_offshore,GR,avaConv,d006,0.44946415779166665
wind_offshore,HR,avaConv,d006,0.02386638208333333
wind_offshore,IE,avaConv,d006,0.7637403147916667
wind_offshore,IT,avaConv,d006,0.3570161451666667
