region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,openspace,openspace_a,avaConv,d224,0.13281336720715273
DE11,openspace,openspace_a,avaConv,d225,0.23023642861968432
DE11,openspace,openspace_a,avaConv,d226,0.2190402535243741
DE11,openspace,openspace_a,avaConv,d227,0.219018831422829
DE11,openspace,openspace_a,avaConv,d228,0.2258204954531324
DE11,openspace,openspace_a,avaConv,d229,0.21224286351479568
DE11,openspace,openspace_a,avaConv,d230,0.16903333067809256
DE11,openspace,openspace_a,avaConv,d231,0.20890306989609278
DE11,openspace,openspace_a,avaConv,d232,0.10686208190592374
DE11,openspace,openspace_a,avaConv,d233,0.2053798166260676
DE11,openspace,openspace_a,avaConv,d234,0.18254365622694116
DE11,openspace,openspace_a,avaConv,d235,0.2221801590983489
DE11,openspace,openspace_a,avaConv,d236,0.22042431634407866
DE11,openspace,openspace_a,avaConv,d237,0.2223476977335367
DE11,openspace,openspace_a,avaConv,d238,0.2130056879724501
DE11,openspace,openspace_a,avaConv,d239,0.20970511327121114
DE11,openspace,openspace_a,avaConv,d240,0.20048445761480857
DE11,openspace,openspace_a,avaConv,d241,0.1759213005468764
DE11,openspace,openspace_a,avaConv,d242,0.2124679622629807
DE11,openspace,openspace_a,avaConv,d243,0.2104095298086939
DE11,openspace,openspace_a,avaConv,d244,0.20136640056952101
DE11,openspace,openspace_a,avaConv,d245,0.2017923009849162
DE11,openspace,openspace_a,avaConv,d246,0.15346403901820221
DE11,openspace,openspace_a,avaConv,d247,0.07410461454443835
DE11,openspace,openspace_a,avaConv,d248,0.17687106863969615
DE11,openspace,openspace_a,avaConv,d249,0.20728278531877656
DE11,openspace,openspace_a,avaConv,d250,0.20839460405350843
DE11,openspace,openspace_a,avaConv,d251,0.19135988436619947
DE11,openspace,openspace_a,avaConv,d252,0.1923986814327692
DE11,openspace,openspace_a,avaConv,d253,0.1860897771752069
DE11,openspace,openspace_a,avaConv,d254,0.18426676369321834
DE11,openspace,openspace_a,avaConv,d255,0.18380305625002322
DE11,openspace,openspace_a,avaConv,d256,0.18830594739633702
DE11,openspace,openspace_a,avaConv,d257,0.19233462902088017
DE11,openspace,openspace_a,avaConv,d258,0.15299025604097438
DE11,openspace,openspace_a,avaConv,d259,0.13890122328966042
DE11,openspace,openspace_a,avaConv,d260,0.08315253584946376
DE11,openspace,openspace_a,avaConv,d261,0.051556715306841604
DE11,openspace,openspace_a,avaConv,d262,0.08766108159481367
DE11,openspace,openspace_a,avaConv,d263,0.14213647627016068
DE11,openspace,openspace_a,avaConv,d264,0.19472017349532159
DE11,openspace,openspace_a,avaConv,d265,0.19508180203345982
DE11,openspace,openspace_a,avaConv,d266,0.12309301994223946
